emp_no,first_name,last_name,gender,hire_date,dept_name,title,salary,tenure_years,tenure_segment
10913,Narain,Thummel,M,1992-06-25,Finance,Staff,70728,10.1,"Established (10-15 yrs)"
11101,Manibrata,Horswill,M,1992-06-26,Development,"Assistant Engineer",43989,10.1,"Established (10-15 yrs)"
11928,Mang,Wroclawski,M,1992-06-24,Production,"Assistant Engineer",55160,10.1,"Established (10-15 yrs)"
16291,Surveyors,Kuszyk,F,1992-06-26,Production,"Assistant Engineer",66396,10.1,"Established (10-15 yrs)"
16797,Udo,Staylopatis,F,1992-06-26,Production,"Senior Engineer",89580,10.1,"Established (10-15 yrs)"
10956,Arno,Picel,M,1992-06-29,Production,Engineer,55271,10.09,"Established (10-15 yrs)"
10998,Marlo,Kandlur,M,1992-06-28,Sales,Staff,68449,10.09,"Established (10-15 yrs)"
11250,Sverrir,Cusworth,M,1992-06-30,Production,"Senior Engineer",80796,10.09,"Established (10-15 yrs)"
11349,Yurii,Hammerschmidt,M,1992-06-27,Production,Engineer,63047,10.09,"Established (10-15 yrs)"
14857,Falguni,VanScheik,M,1992-06-28,Development,"Technique Leader",45810,10.09,"Established (10-15 yrs)"
15493,Shirish,Milicic,M,1992-06-28,Sales,"Senior Staff",82090,10.09,"Established (10-15 yrs)"
17972,Morris,Jording,M,1992-06-27,"Quality Management",Engineer,46901,10.09,"Established (10-15 yrs)"
14403,Stella,Christ,F,1992-07-01,Marketing,"Senior Staff",64343,10.08,"Established (10-15 yrs)"
14698,Kirk,Kambil,F,1992-07-02,Finance,"Senior Staff",72191,10.08,"Established (10-15 yrs)"
15465,Seshu,Ducloy,M,1992-07-03,"Customer Service","Senior Engineer",57795,10.08,"Established (10-15 yrs)"
17952,Gina,Munawer,M,1992-07-03,Marketing,"Senior Staff",69562,10.08,"Established (10-15 yrs)"
17440,Hugh,Rosch,F,1992-07-06,Sales,"Senior Staff",99374,10.07,"Established (10-15 yrs)"
11181,Hausi,Cullers,M,1992-07-11,Development,Engineer,49290,10.06,"Established (10-15 yrs)"
11807,Chriss,Binding,F,1992-07-11,"Customer Service","Technique Leader",69205,10.06,"Established (10-15 yrs)"
12443,Manohar,Theuretzbacher,M,1992-07-09,Production,"Senior Engineer",59405,10.06,"Established (10-15 yrs)"
15637,Vincent,Barinka,M,1992-07-09,Finance,"Senior Staff",95014,10.06,"Established (10-15 yrs)"
17333,Snehasis,Lanzelotte,F,1992-07-11,Production,"Senior Engineer",67672,10.06,"Established (10-15 yrs)"
12996,Khalil,Madeira,F,1992-07-14,Sales,"Senior Staff",82501,10.05,"Established (10-15 yrs)"
18111,Gaetan,Litzkow,M,1992-07-12,Finance,Staff,88877,10.05,"Established (10-15 yrs)"
10114,Munir,Demeyer,F,1992-07-17,Research,"Senior Staff",64083,10.04,"Established (10-15 yrs)"
13092,Kersti,Bergere,F,1992-07-17,Marketing,Staff,86691,10.04,"Established (10-15 yrs)"
15576,Sadegh,Baak,M,1992-07-16,"Customer Service","Senior Staff",57602,10.04,"Established (10-15 yrs)"
17997,Mingdong,Vandervoorde,M,1992-07-18,Research,"Senior Staff",53075,10.04,"Established (10-15 yrs)"
12459,Phule,Munos,M,1992-07-20,"Quality Management","Senior Engineer",59854,10.03,"Established (10-15 yrs)"
16913,Yuuichi,Mandelberg,M,1992-07-19,Production,"Senior Engineer",70063,10.03,"Established (10-15 yrs)"
17939,Heon,Ibel,F,1992-07-20,Production,"Senior Engineer",75059,10.03,"Established (10-15 yrs)"
10169,Sampalli,Snedden,F,1992-07-24,Development,Engineer,78611,10.02,"Established (10-15 yrs)"
11875,Luisa,Sambasivam,F,1992-07-25,Production,Engineer,83432,10.02,"Established (10-15 yrs)"
14571,Shooichi,Pavlopoulou,F,1992-07-26,Development,"Senior Engineer",66969,10.02,"Established (10-15 yrs)"
15406,Sariel,Sooriamurthi,M,1992-07-26,Development,"Senior Engineer",52698,10.02,"Established (10-15 yrs)"
16474,Gina,Krogh,M,1992-07-26,Sales,"Senior Staff",97822,10.02,"Established (10-15 yrs)"
16800,Lansing,Valette,F,1992-07-23,Development,"Assistant Engineer",51806,10.02,"Established (10-15 yrs)"
17304,Make,Conry,M,1992-07-26,Production,"Senior Engineer",70377,10.02,"Established (10-15 yrs)"
10262,Mahendra,Maraist,F,1992-07-27,Sales,Staff,77648,10.01,"Established (10-15 yrs)"
11017,Jovan,Sanella,F,1992-07-28,Development,"Senior Engineer",51194,10.01,"Established (10-15 yrs)"
15532,Bangqing,Lalonde,M,1992-07-29,Production,"Senior Engineer",79897,10.01,"Established (10-15 yrs)"
15871,Jinpo,Muhling,M,1992-07-27,Development,"Senior Engineer",82228,10.01,"Established (10-15 yrs)"
16773,Duri,Pramanik,M,1992-07-29,"Customer Service",Staff,46242,10.01,"Established (10-15 yrs)"
12668,Mari,Picht,F,1992-08-02,Finance,"Senior Staff",90308,10.0,"Mid (5-10 yrs)"
12812,Waiman,Alameldin,M,1992-08-01,Production,"Senior Engineer",78243,10.0,"Mid (5-10 yrs)"
17783,Adly,Haldar,M,1992-08-02,Finance,"Senior Staff",68998,10.0,"Mid (5-10 yrs)"
14329,Nikolaus,Bakhtari,F,1992-08-05,Production,"Senior Engineer",68905,9.99,"Mid (5-10 yrs)"
16006,Frederique,Matzen,F,1992-08-03,Sales,"Senior Staff",76871,9.99,"Mid (5-10 yrs)"
16163,Toshimori,Granlund,M,1992-08-05,Development,"Senior Engineer",50392,9.99,"Mid (5-10 yrs)"
16712,Flemming,Schurmann,F,1992-08-09,Sales,"Senior Staff",79743,9.98,"Mid (5-10 yrs)"
12855,Mabhin,Murrill,M,1992-08-12,"Human Resources","Senior Staff",62195,9.97,"Mid (5-10 yrs)"
13520,Takahiro,Mahnke,F,1992-08-10,Production,"Senior Engineer",57528,9.97,"Mid (5-10 yrs)"
13723,Magy,Schnelling,F,1992-08-11,Sales,"Senior Staff",68230,9.97,"Mid (5-10 yrs)"
14668,Weicheng,Covnot,F,1992-08-10,"Quality Management","Senior Engineer",74266,9.97,"Mid (5-10 yrs)"
15181,Leif,Reghbati,F,1992-08-13,Sales,"Senior Staff",101294,9.97,"Mid (5-10 yrs)"
10247,Heon,Riefers,F,1992-08-14,Production,"Senior Engineer",56935,9.96,"Mid (5-10 yrs)"
10487,Perla,Middleton,F,1992-08-14,Production,"Senior Engineer",61185,9.96,"Mid (5-10 yrs)"
14048,Haldon,McAlpine,F,1992-08-15,Research,"Senior Staff",56022,9.96,"Mid (5-10 yrs)"
11056,Palash,Speel,F,1992-08-19,Sales,Staff,89685,9.95,"Mid (5-10 yrs)"
12985,Yoshimitsu,Hellwagner,M,1992-08-19,Sales,"Senior Staff",63162,9.95,"Mid (5-10 yrs)"
16668,Rosalie,Mungall,M,1992-08-18,Sales,"Senior Staff",87105,9.95,"Mid (5-10 yrs)"
13089,Fumiko,Viele,M,1992-08-24,Development,Engineer,66465,9.94,"Mid (5-10 yrs)"
15201,Hatsukazu,Heering,F,1992-08-24,"Quality Management",Engineer,55727,9.94,"Mid (5-10 yrs)"
16579,Youssef,Rijckaert,M,1992-08-22,Development,"Senior Engineer",61788,9.94,"Mid (5-10 yrs)"
14716,Cullen,Kusakabe,F,1992-08-26,Production,"Senior Engineer",73843,9.93,"Mid (5-10 yrs)"
10250,Serap,Etalle,M,1992-08-30,"Quality Management","Senior Engineer",65617,9.92,"Mid (5-10 yrs)"
13600,Baocai,Babu,M,1992-08-30,Research,Staff,55117,9.92,"Mid (5-10 yrs)"
13664,Snehasis,Provine,M,1992-08-29,Development,"Senior Engineer",56007,9.92,"Mid (5-10 yrs)"
16119,Itzchak,Munck,F,1992-08-31,Production,Engineer,43077,9.92,"Mid (5-10 yrs)"
16856,Yefim,Schaad,F,1992-08-31,Sales,"Senior Staff",89951,9.92,"Mid (5-10 yrs)"
11619,Taiji,Ozeki,F,1992-09-01,Sales,"Senior Staff",86968,9.91,"Mid (5-10 yrs)"
12028,Ingemar,Walstra,M,1992-09-02,Development,"Senior Engineer",63638,9.91,"Mid (5-10 yrs)"
15638,Basil,Perez,M,1992-09-04,Finance,"Senior Staff",64905,9.91,"Mid (5-10 yrs)"
11841,Elvia,Bugrara,M,1992-09-07,"Customer Service",Staff,104274,9.9,"Mid (5-10 yrs)"
12137,Palash,Hopewell,F,1992-09-05,Production,"Senior Engineer",64943,9.9,"Mid (5-10 yrs)"
12579,Baziley,Orlowska,F,1992-09-06,Production,"Senior Engineer",68994,9.9,"Mid (5-10 yrs)"
14060,Maris,Coorg,F,1992-09-07,Production,"Senior Engineer",57221,9.9,"Mid (5-10 yrs)"
14604,Paloma,Hammerschmidt,F,1992-09-05,Sales,Staff,70037,9.9,"Mid (5-10 yrs)"
14881,Demos,Mateescu,F,1992-09-06,Marketing,"Senior Staff",82453,9.9,"Mid (5-10 yrs)"
15031,Mark,Naumovich,M,1992-09-07,Production,"Senior Engineer",62380,9.9,"Mid (5-10 yrs)"
11685,Ulf,Erde,M,1992-09-10,Production,"Assistant Engineer",42410,9.89,"Mid (5-10 yrs)"
12228,Sreenivas,Melter,M,1992-09-11,Development,"Senior Engineer",51248,9.89,"Mid (5-10 yrs)"
14325,Qingxiang,Lampe,M,1992-09-11,Sales,Staff,61342,9.89,"Mid (5-10 yrs)"
14349,Taegyun,McFarlin,M,1992-09-09,Development,"Senior Engineer",78161,9.89,"Mid (5-10 yrs)"
16903,Naftali,Kropf,F,1992-09-10,"Human Resources","Senior Staff",76609,9.89,"Mid (5-10 yrs)"
16964,Josyula,Zeidenstein,F,1992-09-11,Research,"Senior Staff",88553,9.89,"Mid (5-10 yrs)"
18131,Giordano,Biran,M,1992-09-11,Development,"Senior Engineer",51452,9.89,"Mid (5-10 yrs)"
13498,Mohammad,Delaune,M,1992-09-13,Sales,Staff,49953,9.88,"Mid (5-10 yrs)"
17283,Vishv,Staylopatis,M,1992-09-13,Sales,"Senior Staff",90776,9.88,"Mid (5-10 yrs)"
17776,Apostol,Tchuente,F,1992-09-14,Finance,Staff,50016,9.88,"Mid (5-10 yrs)"
13673,Kish,Levasseur,F,1992-09-18,Production,"Senior Staff",67743,9.87,"Mid (5-10 yrs)"
13816,Miquel,Maksimenko,F,1992-09-17,Development,"Senior Engineer",76104,9.87,"Mid (5-10 yrs)"
14332,Wilmer,Nitto,F,1992-09-17,Production,"Senior Engineer",53980,9.87,"Mid (5-10 yrs)"
15549,Heping,Cromarty,M,1992-09-17,Marketing,Staff,78399,9.87,"Mid (5-10 yrs)"
14530,Branimir,Luks,F,1992-09-21,Production,Engineer,46188,9.86,"Mid (5-10 yrs)"
15331,Guther,Legleitner,F,1992-09-20,"Human Resources",Staff,86396,9.86,"Mid (5-10 yrs)"
15988,Szabolcs,Bierbaum,M,1992-09-22,Research,"Senior Staff",65228,9.86,"Mid (5-10 yrs)"
11577,Mayumi,Deyuan,M,1992-09-23,"Quality Management","Senior Engineer",57318,9.85,"Mid (5-10 yrs)"
11723,Halsur,Bauknecht,F,1992-09-26,"Customer Service","Senior Staff",108725,9.85,"Mid (5-10 yrs)"
12762,Jaroslava,Koblitz,F,1992-09-25,Development,"Technique Leader",59497,9.85,"Mid (5-10 yrs)"
15693,Tomofumi,Ladret,F,1992-09-25,Finance,"Senior Staff",69680,9.85,"Mid (5-10 yrs)"
12574,Mong,Gelosh,M,1992-09-27,Development,Engineer,74274,9.84,"Mid (5-10 yrs)"
12894,Heng,Stafford,M,1992-09-28,"Customer Service","Senior Staff",85838,9.84,"Mid (5-10 yrs)"
15688,Behnaam,Gecsei,M,1992-10-02,Development,"Senior Engineer",51803,9.83,"Mid (5-10 yrs)"
16220,Alenka,Sooriamurthi,M,1992-10-02,"Customer Service","Senior Staff",55756,9.83,"Mid (5-10 yrs)"
10490,Huiqun,Vuskovic,F,1992-10-07,Sales,"Senior Staff",80723,9.82,"Mid (5-10 yrs)"
10650,Hongzhu,Chepyzhov,M,1992-10-04,Development,Engineer,69773,9.82,"Mid (5-10 yrs)"
11035,Bangqing,Atrawala,M,1992-10-06,Marketing,Staff,71777,9.82,"Mid (5-10 yrs)"
11171,Yuguang,Passino,F,1992-10-04,"Human Resources","Senior Staff",55531,9.82,"Mid (5-10 yrs)"
13255,Eldridge,Weisert,M,1992-10-07,Development,"Senior Engineer",47781,9.82,"Mid (5-10 yrs)"
14863,Achilleas,Yavatkar,M,1992-10-04,Sales,"Senior Staff",51381,9.82,"Mid (5-10 yrs)"
11076,Youssef,Schaad,M,1992-10-09,Development,Engineer,51167,9.81,"Mid (5-10 yrs)"
10207,Girolamo,Anandan,F,1992-10-11,Development,"Senior Engineer",69959,9.8,"Mid (5-10 yrs)"
12612,Chandrasekaran,Thimonier,M,1992-10-13,Sales,Staff,101737,9.8,"Mid (5-10 yrs)"
13619,Fatemeh,Walston,M,1992-10-12,Production,"Senior Engineer",60535,9.8,"Mid (5-10 yrs)"
13929,Kensyu,Reinhart,F,1992-10-11,Production,"Senior Engineer",75507,9.8,"Mid (5-10 yrs)"
10051,Hidefumi,Caine,M,1992-10-15,Production,"Senior Engineer",64905,9.79,"Mid (5-10 yrs)"
10567,Dietrich,Journel,M,1992-10-18,Marketing,"Senior Staff",58934,9.79,"Mid (5-10 yrs)"
11215,Rimon,Sury,F,1992-10-17,"Quality Management","Technique Leader",87231,9.79,"Mid (5-10 yrs)"
11434,Prodip,Brendel,M,1992-10-18,"Customer Service","Senior Staff",73203,9.79,"Mid (5-10 yrs)"
15980,Bernardo,Kakkad,F,1992-10-21,Sales,"Senior Staff",83041,9.78,"Mid (5-10 yrs)"
10639,Pramod,Erol,M,1992-10-25,Development,"Senior Engineer",61362,9.77,"Mid (5-10 yrs)"
10681,Florina,Garnier,M,1992-10-25,Marketing,Staff,96834,9.77,"Mid (5-10 yrs)"
11116,Sverrir,Milicic,M,1992-10-23,"Quality Management","Senior Engineer",61830,9.77,"Mid (5-10 yrs)"
13326,Mario,Comte,M,1992-10-22,"Human Resources","Senior Staff",53993,9.77,"Mid (5-10 yrs)"
14796,Huan,Chepyzhov,M,1992-10-25,Marketing,"Senior Staff",56556,9.77,"Mid (5-10 yrs)"
13497,Kazuhira,Spelt,F,1992-10-26,Development,"Senior Engineer",66529,9.76,"Mid (5-10 yrs)"
16344,Odoardo,Brlek,M,1992-10-26,"Quality Management","Senior Engineer",70235,9.76,"Mid (5-10 yrs)"
17662,Berry,Valtorta,M,1992-10-27,Marketing,"Senior Staff",99153,9.76,"Mid (5-10 yrs)"
10901,Chrisa,Narahara,M,1992-10-30,Finance,Staff,51882,9.75,"Mid (5-10 yrs)"
12138,Takahito,Brender,F,1992-10-31,Production,Engineer,46041,9.75,"Mid (5-10 yrs)"
12900,Siamak,Conte,M,1992-10-31,Production,"Assistant Engineer",48462,9.75,"Mid (5-10 yrs)"
14766,Jaewoo,Gerteisen,F,1992-11-01,Marketing,"Senior Staff",69134,9.75,"Mid (5-10 yrs)"
13120,Kerryn,Pews,M,1992-11-03,Research,"Senior Staff",83743,9.74,"Mid (5-10 yrs)"
13268,Munehiro,Yurov,M,1992-11-04,Sales,"Senior Staff",92851,9.74,"Mid (5-10 yrs)"
13559,Etsuo,Yurek,M,1992-11-03,Sales,"Senior Staff",101468,9.74,"Mid (5-10 yrs)"
15662,Shooichi,Danner,M,1992-11-03,Production,Staff,46718,9.74,"Mid (5-10 yrs)"
17223,DAIDA,Hemaspaandra,M,1992-11-02,"Human Resources","Senior Staff",54956,9.74,"Mid (5-10 yrs)"
17321,Genta,Swist,M,1992-11-03,Marketing,"Senior Staff",59720,9.74,"Mid (5-10 yrs)"
10213,Jackson,Kakkad,M,1992-11-06,"Customer Service",Staff,50786,9.73,"Mid (5-10 yrs)"
10483,Zhiwei,Anick,M,1992-11-08,"Quality Management",Engineer,69741,9.73,"Mid (5-10 yrs)"
11712,Mohua,Lyonns,M,1992-11-06,"Customer Service",Staff,43151,9.73,"Mid (5-10 yrs)"
12210,Vugranam,Ashish,M,1992-11-08,Research,"Senior Staff",62079,9.73,"Mid (5-10 yrs)"
12914,Zhenbing,Marsiglia,F,1992-11-06,"Quality Management",Engineer,62984,9.73,"Mid (5-10 yrs)"
11752,Bingning,Etalle,M,1992-11-10,Marketing,"Senior Staff",73457,9.72,"Mid (5-10 yrs)"
13231,Pohua,Sessa,F,1992-11-09,Development,"Senior Engineer",77183,9.72,"Mid (5-10 yrs)"
14819,Mohua,Steinauer,M,1992-11-09,Development,"Senior Engineer",63024,9.72,"Mid (5-10 yrs)"
18231,Rafols,Falby,M,1992-11-11,"Customer Service","Senior Staff",71245,9.72,"Mid (5-10 yrs)"
11581,Patricio,Rosenbaum,F,1992-11-13,Development,"Senior Engineer",69921,9.71,"Mid (5-10 yrs)"
12492,Kristinn,Hammerschmidt,M,1992-11-16,Production,"Senior Engineer",73573,9.71,"Mid (5-10 yrs)"
17356,Dinkar,Lindenbaum,M,1992-11-15,"Customer Service","Senior Staff",53095,9.71,"Mid (5-10 yrs)"
10091,Amabile,Gomatam,M,1992-11-18,Development,"Senior Engineer",60014,9.7,"Mid (5-10 yrs)"
11196,Gennadi,Breugel,M,1992-11-17,Development,"Senior Engineer",63677,9.7,"Mid (5-10 yrs)"
12840,Zhensheng,Ferretti,M,1992-11-19,Development,Engineer,57872,9.7,"Mid (5-10 yrs)"
11269,Garnik,Slutz,M,1992-11-22,Sales,Staff,78895,9.69,"Mid (5-10 yrs)"
12003,Luise,McFarlan,M,1992-11-20,Marketing,"Senior Staff",82535,9.69,"Mid (5-10 yrs)"
12784,Subhada,Murrill,M,1992-11-21,Development,"Senior Engineer",53804,9.69,"Mid (5-10 yrs)"
16768,Elvia,Auyong,M,1992-11-21,Production,"Senior Engineer",67693,9.69,"Mid (5-10 yrs)"
17656,Divier,Gimbel,F,1992-11-23,"Human Resources",Staff,57293,9.69,"Mid (5-10 yrs)"
17700,Adam,McAlpine,M,1992-11-23,Development,"Senior Engineer",96624,9.69,"Mid (5-10 yrs)"
12616,Adam,Cappelli,M,1992-11-27,Research,"Senior Engineer",58153,9.68,"Mid (5-10 yrs)"
13480,Patricio,Parascandalo,M,1992-11-27,"Quality Management","Technique Leader",103800,9.68,"Mid (5-10 yrs)"
13741,Shichao,Auyong,F,1992-11-24,Production,"Senior Engineer",64290,9.68,"Mid (5-10 yrs)"
15393,Fumitaka,Itzigehl,F,1992-11-25,Finance,"Senior Staff",83289,9.68,"Mid (5-10 yrs)"
17328,Badri,Moehrke,F,1992-11-26,Sales,"Senior Staff",93125,9.68,"Mid (5-10 yrs)"
18059,Troy,Lueh,M,1992-11-25,Production,"Senior Engineer",69880,9.68,"Mid (5-10 yrs)"
11770,Arumugam,Jakobus,F,1992-11-29,Development,"Senior Engineer",65346,9.67,"Mid (5-10 yrs)"
13151,Sadun,Bamford,M,1992-11-30,Production,"Technique Leader",68558,9.67,"Mid (5-10 yrs)"
14667,Khatoun,Slutz,F,1992-11-29,Production,"Senior Engineer",59680,9.67,"Mid (5-10 yrs)"
14776,Khoa,Muchinsky,M,1992-11-28,Research,"Senior Staff",75521,9.67,"Mid (5-10 yrs)"
15044,Joydip,Vrecion,M,1992-11-29,Production,"Senior Engineer",60758,9.67,"Mid (5-10 yrs)"
15541,Percy,Erman,F,1992-11-30,Development,"Technique Leader",56872,9.67,"Mid (5-10 yrs)"
16498,Perla,Douceur,F,1992-11-28,"Human Resources","Senior Staff",60972,9.67,"Mid (5-10 yrs)"
16655,Teunis,Hartvigsen,F,1992-11-30,Development,"Senior Engineer",70186,9.67,"Mid (5-10 yrs)"
10640,Anneke,Meszaros,M,1992-12-04,Sales,"Senior Staff",82631,9.66,"Mid (5-10 yrs)"
12126,Vugranam,Parveen,M,1992-12-01,Production,"Senior Engineer",75079,9.66,"Mid (5-10 yrs)"
12331,Kotesh,Setia,F,1992-12-01,Marketing,Staff,84829,9.66,"Mid (5-10 yrs)"
12480,Tetsushi,Schade,M,1992-12-01,Finance,Staff,71607,9.66,"Mid (5-10 yrs)"
13118,Jaana,Pavlopoulou,M,1992-12-04,"Customer Service","Senior Staff",55900,9.66,"Mid (5-10 yrs)"
17173,Jamaludin,Cannard,M,1992-12-02,Sales,"Senior Staff",62426,9.66,"Mid (5-10 yrs)"
17200,Mostafa,Chiola,M,1992-12-02,Production,"Senior Engineer",90941,9.66,"Mid (5-10 yrs)"
17411,Sreekrishna,Waeselynck,M,1992-12-02,Development,"Senior Engineer",50943,9.66,"Mid (5-10 yrs)"
10976,Hitomi,Valette,F,1992-12-06,Production,"Technique Leader",42858,9.65,"Mid (5-10 yrs)"
12129,Hairong,Isaac,M,1992-12-07,Sales,"Senior Staff",78582,9.65,"Mid (5-10 yrs)"
13882,Saeed,Zallocco,F,1992-12-07,Production,"Technique Leader",59611,9.65,"Mid (5-10 yrs)"
14017,Candido,Pavlopoulou,M,1992-12-07,Marketing,"Senior Staff",55662,9.65,"Mid (5-10 yrs)"
15161,Sushant,Sanella,F,1992-12-05,Sales,"Senior Staff",82641,9.65,"Mid (5-10 yrs)"
16558,Jiong,Eppinger,M,1992-12-08,Sales,"Senior Staff",83974,9.65,"Mid (5-10 yrs)"
17161,Xuejun,Makrucki,M,1992-12-08,"Human Resources",Staff,55497,9.65,"Mid (5-10 yrs)"
12035,Moss,Speer,M,1992-12-09,"Customer Service","Senior Staff",51772,9.64,"Mid (5-10 yrs)"
14390,Weiru,Jakobus,M,1992-12-10,Production,Engineer,58607,9.64,"Mid (5-10 yrs)"
14756,Mohua,Plesums,M,1992-12-10,Development,"Senior Engineer",86033,9.64,"Mid (5-10 yrs)"
14771,Lene,Chelton,F,1992-12-11,"Customer Service","Senior Staff",50038,9.64,"Mid (5-10 yrs)"
15316,Fumiyo,Marchesini,M,1992-12-11,"Customer Service","Senior Staff",72386,9.64,"Mid (5-10 yrs)"
17518,Jeanna,Heuser,M,1992-12-09,Production,"Senior Engineer",64768,9.64,"Mid (5-10 yrs)"
18194,Nidapan,Lindqvist,M,1992-12-11,Sales,Staff,80653,9.64,"Mid (5-10 yrs)"
10293,Mihalis,Avouris,F,1992-12-12,Production,"Senior Engineer",64424,9.63,"Mid (5-10 yrs)"
11397,Fumiya,Kisuki,F,1992-12-12,Development,"Technique Leader",57856,9.63,"Mid (5-10 yrs)"
12108,Akeel,Frezza,M,1992-12-13,Development,"Senior Engineer",77289,9.63,"Mid (5-10 yrs)"
10012,Patricio,Bridgland,M,1992-12-18,Development,"Senior Engineer",54423,9.62,"Mid (5-10 yrs)"
16454,Lucian,Gente,M,1992-12-16,Development,Engineer,46568,9.62,"Mid (5-10 yrs)"
16636,Ulf,Luan,F,1992-12-18,Development,Engineer,53440,9.62,"Mid (5-10 yrs)"
16795,Apostol,Shihab,F,1992-12-16,"Quality Management","Senior Engineer",57975,9.62,"Mid (5-10 yrs)"
16947,Leni,Ranai,F,1992-12-18,"Customer Service","Senior Staff",53319,9.62,"Mid (5-10 yrs)"
17049,Mayuko,Georgakopoulos,F,1992-12-17,Development,Engineer,50821,9.62,"Mid (5-10 yrs)"
11748,Lihong,Massonet,M,1992-12-20,Development,Engineer,70230,9.61,"Mid (5-10 yrs)"
12233,Constantijn,Gruenwald,F,1992-12-20,Development,Engineer,61260,9.61,"Mid (5-10 yrs)"
16069,Mechthild,Rahimi,F,1992-12-21,"Quality Management","Senior Engineer",59426,9.61,"Mid (5-10 yrs)"
10122,Ohad,Esposito,M,1992-12-23,Development,"Technique Leader",48464,9.6,"Mid (5-10 yrs)"
11523,Yuguang,Pezzoli,F,1992-12-23,Development,Engineer,77130,9.6,"Mid (5-10 yrs)"
13758,Subhrajyoti,Sidou,M,1992-12-23,Sales,"Senior Staff",83188,9.6,"Mid (5-10 yrs)"
14596,Vesna,Khamsi,F,1992-12-23,Production,"Senior Engineer",65768,9.6,"Mid (5-10 yrs)"
15203,Adly,Fontet,M,1992-12-25,Sales,"Senior Staff",78692,9.6,"Mid (5-10 yrs)"
17017,Kish,Landherr,M,1992-12-24,Production,"Senior Engineer",56786,9.6,"Mid (5-10 yrs)"
17877,Nigel,Hashii,M,1992-12-23,Development,"Senior Engineer",64124,9.6,"Mid (5-10 yrs)"
10287,Marie,Pietracaprina,M,1992-12-28,Development,"Senior Staff",79615,9.59,"Mid (5-10 yrs)"
10308,Dzung,Holburn,F,1992-12-29,Sales,"Senior Staff",85789,9.59,"Mid (5-10 yrs)"
11029,Georgi,Itzfeldt,M,1992-12-27,Sales,"Senior Staff",110670,9.59,"Mid (5-10 yrs)"
11778,Dhritiman,Fontan,F,1992-12-28,Production,"Senior Engineer",58196,9.59,"Mid (5-10 yrs)"
13724,Wuxu,Vrecion,M,1992-12-29,Development,"Senior Engineer",46024,9.59,"Mid (5-10 yrs)"
15149,Erzsebet,Chandrasekhar,F,1992-12-29,Development,"Senior Engineer",70506,9.59,"Mid (5-10 yrs)"
16415,Subhash,Ohori,M,1992-12-29,Production,"Senior Engineer",76534,9.59,"Mid (5-10 yrs)"
16586,Uno,Peyn,M,1992-12-30,"Human Resources","Senior Staff",54583,9.59,"Mid (5-10 yrs)"
