emp_no,first_name,last_name,gender,hire_date,title,title_from
31491,Sigeru,Selenyi,M,1995-05-08,"Senior Staff",1995-05-08
40162,Chuanyi,Selenyi,M,1985-06-13,"Senior Staff",2000-03-14
41452,Uwe,Selenyi,M,1989-03-19,"Senior Staff",1989-03-19
14553,Uri,Selvestrel,M,1987-09-02,"Senior Staff",1996-09-01
15068,Sven,Selvestrel,M,1986-10-09,"Senior Staff",1993-10-09
27583,Yinghua,Selvestrel,F,1995-11-16,"Senior Staff",1995-11-16
32098,Bogdan,Selvestrel,M,1985-07-14,"Senior Staff",1985-07-14
35132,Mitchel,Selvestrel,F,1989-04-02,"Senior Staff",1999-08-02
35603,Georgi,Selvestrel,M,1988-06-26,"Senior Staff",1998-09-11
12525,Kokou,Senzako,F,1990-01-25,"Senior Staff",1998-01-25
13133,Guther,Senzako,M,1985-09-03,"Senior Staff",1991-09-03
16567,Hein,Senzako,M,1987-06-17,"Senior Staff",1989-12-24
20897,Satoru,Senzako,F,1987-10-18,"Senior Staff",1996-02-01
21481,Salvador,Senzako,F,1989-05-21,"Senior Staff",1998-05-21
24119,Kirk,Senzako,M,1986-11-06,"Senior Staff",1992-11-05
28141,Shigehito,Senzako,F,1986-11-09,"Senior Staff",2000-01-29
29972,Angus,Senzako,M,1986-07-13,"Senior Staff",1992-07-12
32103,Aloys,Senzako,M,1986-02-03,"Senior Staff",1993-02-03
32428,Subhada,Senzako,M,1994-09-06,"Senior Staff",2002-07-26
36412,Abdulah,Senzako,M,1988-09-07,"Senior Staff",1994-06-20
40764,Shuky,Senzako,F,1986-09-29,"Senior Staff",1995-09-21
12097,Mostafa,Serdy,F,1985-11-12,"Senior Staff",1993-09-07
12958,Kwangjo,Serdy,M,1993-02-25,"Senior Staff",1999-01-18
30637,Arie,Serdy,M,1985-05-28,"Senior Staff",1990-05-28
18995,Yakichi,Serna,F,1989-10-11,"Senior Staff",1998-04-14
20770,Anoosh,Serna,F,1987-03-03,"Senior Staff",1993-03-02
29245,Zhonghua,Serna,F,1994-05-27,"Senior Staff",1998-05-13
40413,Shaw,Serna,M,1990-12-18,"Senior Staff",1996-12-17
42042,Serif,Serna,M,1989-06-30,"Senior Staff",1998-07-30
18849,Hidde,Serot,F,1990-10-03,"Senior Staff",2001-06-06
20926,Zvonko,Serot,F,1991-09-01,"Senior Staff",2002-04-08
28065,Holgard,Serot,M,1991-05-24,"Senior Staff",1999-05-24
39416,Juichirou,Serot,F,1990-01-26,"Senior Staff",1990-01-26
41398,Nevin,Serot,M,1988-01-31,"Senior Staff",1998-09-13
20476,Niranjan,Serov,M,1989-01-11,"Senior Staff",1989-01-11
25962,Angus,Serov,M,1988-08-25,"Senior Staff",1988-08-25
17712,Salvador,Serra,M,1988-12-02,"Senior Staff",1996-12-02
18257,Conrado,Serra,M,1993-02-19,"Senior Staff",2000-02-20
19200,Shietung,Serra,F,1990-09-17,"Senior Staff",1999-09-17
21060,Leah,Serra,F,1987-04-29,"Senior Staff",1996-04-28
21882,Jianhua,Serra,F,1995-10-17,"Senior Staff",2001-04-12
24310,Navid,Serra,M,1990-08-12,"Senior Staff",1993-05-25
31635,Fusako,Serra,M,1991-03-01,"Senior Staff",1999-03-01
14358,Samphel,Serre,M,1985-09-19,"Senior Staff",1990-09-19
17399,Zita,Serre,F,1988-07-20,"Senior Staff",1997-07-20
23906,Zhiguo,Serre,M,1992-03-19,"Senior Staff",1997-03-19
27995,Yunming,Serre,M,1987-06-22,"Senior Staff",1992-06-21
28388,DAIDA,Serre,F,1987-01-13,"Senior Staff",1995-10-07
33666,Sasan,Serre,F,1986-09-23,"Senior Staff",1992-09-22
19069,Dayanand,Servi,F,1987-10-02,"Senior Staff",1992-10-01
20482,Morrie,Servi,M,1989-02-20,"Senior Staff",1997-02-20
25504,Pramod,Servi,F,1985-09-19,"Senior Staff",1991-09-19
29398,Chandrasekaran,Servi,F,1990-08-05,"Senior Staff",1999-08-05
36613,Leandro,Servi,F,1991-01-18,"Senior Staff",1991-01-18
37469,Nikolaos,Servi,M,1991-06-24,"Senior Staff",1991-06-24
41742,Pranay,Servi,M,1991-12-14,"Senior Staff",1996-12-13
13584,Uli,Servieres,F,1993-10-07,"Senior Staff",1998-10-07
21669,Morrie,Servieres,M,1990-11-05,"Senior Staff",1999-07-14
35250,Zissis,Servieres,F,1997-04-08,"Senior Staff",1998-05-13
38368,Tomoyuki,Servieres,M,1992-08-31,"Senior Staff",2001-08-31
39191,Flemming,Servieres,M,1987-06-19,"Senior Staff",1996-06-18
40815,Bouchung,Servieres,M,1988-07-30,"Senior Staff",1998-06-14
12993,Subhash,Sessa,F,1986-08-25,"Senior Staff",1991-08-25
17960,Navin,Sessa,F,1988-01-13,"Senior Staff",1994-01-12
18950,Percy,Sessa,F,1992-08-04,"Senior Staff",1999-08-05
20728,Billie,Sessa,M,1988-02-18,"Senior Staff",1995-02-18
21056,Satosi,Sessa,M,1993-11-26,"Senior Staff",1993-11-26
29795,Kristine,Sessa,F,1988-12-29,"Senior Staff",1997-05-06
12899,Chinho,Sethi,M,1989-01-13,"Senior Staff",1998-01-13
16266,Mikhail,Sethi,M,1985-10-25,"Senior Staff",1985-10-25
23455,Aemilian,Sethi,F,1987-11-06,"Senior Staff",1999-11-10
36848,Guther,Sethi,F,1990-07-14,"Senior Staff",1995-09-23
41737,Supot,Sethi,M,1988-02-25,"Senior Staff",1997-02-24
10521,Kwangsub,Setia,M,1989-05-11,"Senior Staff",1997-05-11
12378,Sadok,Setia,F,1990-12-18,"Senior Staff",1991-09-24
12699,Izaskun,Setia,M,1985-09-24,"Senior Staff",1985-09-24
16307,Marlo,Setia,F,1990-07-20,"Senior Staff",1998-07-20
23194,Shai,Setia,F,1985-02-10,"Senior Staff",1993-02-10
31080,Basem,Setia,M,1988-02-09,"Senior Staff",1995-08-20
32231,Navin,Setia,F,1989-04-02,"Senior Staff",1998-04-02
14158,Caolyn,Setiz,F,1990-02-06,"Senior Staff",1996-02-06
18825,Florian,Setiz,F,1989-01-16,"Senior Staff",1994-01-16
25939,Shen,Setiz,F,1986-09-17,"Senior Staff",1991-09-17
30646,Danel,Setiz,F,1988-06-03,"Senior Staff",1994-06-03
43166,Gonzalo,Setiz,F,1992-01-25,"Senior Staff",1998-06-22
11897,Cordelia,Setlzner,M,1987-12-27,"Senior Staff",1997-06-16
13484,Kristina,Setlzner,M,1986-11-10,"Senior Staff",2001-01-01
24572,Hirochika,Setlzner,M,1986-09-22,"Senior Staff",1988-09-19
28275,Zhonghua,Setlzner,M,1985-05-07,"Senior Staff",1985-05-07
33841,Rutger,Setlzner,F,1990-07-01,"Senior Staff",1995-07-01
36880,Dzung,Setlzner,M,1986-11-02,"Senior Staff",2001-05-15
37362,Sajjad,Setlzner,M,1997-03-27,"Senior Staff",1997-03-27
37414,Jahangir,Setlzner,M,1990-05-05,"Senior Staff",1997-05-05
13276,Yechiam,Seuren,M,1986-03-09,"Senior Staff",1991-03-09
22561,Gritta,Sevcikova,M,1995-01-08,"Senior Staff",2001-01-07
23124,Dmitry,Sevcikova,M,1992-04-05,"Senior Staff",1992-04-05
30024,Mingdong,Sevcikova,M,1990-09-06,"Senior Staff",1997-09-06
40326,Domenico,Sevcikova,M,1989-11-23,"Senior Staff",1997-11-23
42194,Chikako,Sevcikova,F,1990-08-15,"Senior Staff",1998-08-15
15681,Shigehiro,Sewelson,M,1988-08-18,"Senior Staff",1998-05-27
15836,Christophe,Sewelson,F,1985-12-05,"Senior Staff",1990-12-05
20176,Adib,Sewelson,M,1990-01-03,"Senior Staff",1999-01-03
20828,Brewster,Sewelson,F,1985-12-06,"Senior Staff",1990-12-06
23405,Tse,Sewelson,M,1994-08-02,"Senior Staff",2000-11-25
26482,Sashi,Sewelson,M,1985-09-22,"Senior Staff",1993-09-22
38922,Xiaobin,Sewelson,F,1988-07-04,"Senior Staff",2002-03-14
25564,Flemming,Sgarro,M,1990-08-21,"Senior Staff",1998-08-21
28452,Doohun,Sgarro,M,1986-06-30,"Senior Staff",2000-09-15
39970,Sachar,Sgarro,M,1987-09-11,"Senior Staff",1993-09-10
10465,Claudi,Shackel,M,1987-09-01,"Senior Staff",2001-12-11
16942,Tran,Shackel,M,1993-06-24,"Senior Staff",1999-06-15
21570,Serap,Shackel,F,1985-03-15,"Senior Staff",1998-06-30
25423,Mayumi,Shackel,F,1992-06-12,"Senior Staff",1999-06-13
26454,Yongmin,Shackel,F,1985-09-04,"Senior Staff",1985-09-04
28663,Toshiki,Shackel,F,1986-01-14,"Senior Staff",1993-01-14
28851,Henk,Shackel,F,1990-07-07,"Senior Staff",1999-07-07
32362,Chirstian,Shackel,M,1987-12-07,"Senior Staff",1999-02-19
36698,Aksel,Shackel,M,1988-04-08,"Senior Staff",1997-04-08
33791,Mariangiola,Shackell,F,1989-08-25,"Senior Staff",1998-08-25
22726,Steve,Shanbhogue,M,1987-03-28,"Senior Staff",1992-03-27
26801,Shaleah,Shanbhogue,M,1994-10-12,"Senior Staff",2000-10-11
27475,Yannik,Shanbhogue,M,1992-02-28,"Senior Staff",1998-02-27
37904,Arch,Shanbhogue,F,1986-08-07,"Senior Staff",1993-08-07
38277,Ebru,Shanbhogue,F,1992-12-29,"Senior Staff",2001-02-27
40792,Gay,Shanbhogue,F,1989-01-12,"Senior Staff",1994-01-12
41821,Owen,Shanbhogue,M,1989-05-15,"Senior Staff",1994-05-15
15055,Shrikanth,Sherertz,M,1985-11-23,"Senior Staff",1997-07-15
21413,Laurentiu,Sherertz,M,1985-06-24,"Senior Staff",1985-06-24
21542,Miomir,Sherertz,F,1987-12-16,"Senior Staff",1995-03-05
30050,Etsuo,Sherertz,M,1988-02-10,"Senior Staff",1996-02-10
16714,Arnd,Shigei,F,1987-03-30,"Senior Staff",1994-03-30
31787,Hilari,Shigei,M,1992-10-04,"Senior Staff",1992-12-17
32019,Piyawadee,Shigei,M,1985-10-28,"Senior Staff",1992-10-28
35236,Xiaoqiang,Shigei,M,1992-11-21,"Senior Staff",1992-11-21
35382,Kiam,Shigei,F,1993-02-07,"Senior Staff",1998-02-07
43316,Kazuhisa,Shigei,M,1986-08-05,"Senior Staff",1992-08-04
14748,Marek,Shihab,M,1989-02-09,"Senior Staff",2001-06-09
21731,Nahid,Shihab,M,1989-06-02,"Senior Staff",1998-06-02
30763,Bogdan,Shihab,M,1985-09-25,"Senior Staff",2002-07-03
33880,Maja,Shihab,M,1988-12-20,"Senior Staff",1999-11-23
37428,Ayakannu,Shihab,F,1990-05-03,"Senior Staff",1996-05-02
38807,Kiyomitsu,Shihab,M,1991-09-25,"Senior Staff",1991-09-25
43207,Itzchak,Shihab,M,1988-04-07,"Senior Staff",1994-04-07
24397,Shaibal,Shimshoni,M,1988-03-28,"Senior Staff",1994-03-28
26517,JiYoung,Shimshoni,F,1997-02-14,"Senior Staff",1997-02-14
27684,Geraldo,Shimshoni,M,1988-06-29,"Senior Staff",1997-01-04
27956,Chikako,Shimshoni,M,1990-11-23,"Senior Staff",1998-12-31
37940,Rafael,Shimshoni,F,1996-02-01,"Senior Staff",1996-02-04
23818,Jordanka,Shinomoto,F,1987-05-10,"Senior Staff",1987-05-10
26863,Badri,Shinomoto,M,1989-08-29,"Senior Staff",1998-08-29
21385,Mikhail,Shiratori,F,1986-04-17,"Senior Staff",1992-04-16
28252,Stamatina,Shiratori,M,1986-05-22,"Senior Staff",1992-05-21
31890,Dekang,Shiratori,M,1985-09-22,"Senior Staff",1992-09-22
33971,Kaijung,Shiratori,F,1990-12-12,"Senior Staff",1998-02-27
35282,Wonhee,Shiratori,M,1991-11-29,"Senior Staff",1991-11-29
36594,Toshimi,Shiratori,M,1987-03-17,"Senior Staff",2000-10-08
10468,Yoshimitsu,Shobatake,M,1991-05-28,"Senior Staff",1998-05-28
12546,Luisa,Shobatake,M,1988-06-05,"Senior Staff",1997-06-05
15076,Makato,Shobatake,F,1989-06-28,"Senior Staff",1996-06-28
17353,Shigeo,Shobatake,F,1988-08-19,"Senior Staff",1996-04-20
20763,Garnet,Shobatake,F,1989-02-19,"Senior Staff",2002-01-14
29485,Ortrun,Shobatake,M,1988-09-09,"Senior Staff",1995-09-10
42419,Heekeun,Shobatake,M,1987-08-10,"Senior Staff",1997-10-02
13298,Sasan,Shokrollahi,M,1986-11-06,"Senior Staff",1992-11-05
15208,Sudharsan,Shokrollahi,F,1985-03-22,"Senior Staff",1994-04-18
19719,Brendon,Shokrollahi,M,1990-04-27,"Senior Staff",1990-04-27
40217,Padma,Shokrollahi,F,1987-10-31,"Senior Staff",1993-10-30
40924,Dharmaraja,Shokrollahi,M,1991-08-18,"Senior Staff",2001-05-29
41750,Shai,Shokrollahi,M,1991-02-16,"Senior Staff",1998-02-16
15837,Margareta,Showalter,F,1995-09-27,"Senior Staff",1995-09-27
22552,Howell,Showalter,M,1993-07-08,"Senior Staff",2001-07-08
11034,Moti,Shrader,F,1993-01-01,"Senior Staff",2002-01-01
22695,Aiichiro,Shrader,F,1985-07-31,"Senior Staff",1995-03-19
25532,Peternela,Shrader,M,1987-11-10,"Senior Staff",1996-05-21
26673,Alper,Shrader,M,1987-08-07,"Senior Staff",1998-12-13
35278,Djelloul,Shrader,F,1994-10-18,"Senior Staff",1995-08-04
35325,Yishai,Shrader,F,1992-04-24,"Senior Staff",1999-10-11
10813,Shalesh,Shumilov,M,1990-04-27,"Senior Staff",1990-04-27
25878,Munir,Shumilov,M,1987-11-27,"Senior Staff",2000-04-03
29080,Panayotis,Shumilov,M,1986-05-21,"Senior Staff",1996-05-08
32471,Christoper,Shumilov,M,1994-07-02,"Senior Staff",2002-07-02
35200,Breannda,Shumilov,M,1987-01-30,"Senior Staff",1987-01-30
37999,Niclas,Shumilov,M,1985-08-23,"Senior Staff",1991-09-08
41259,Abdelaziz,Shumilov,F,1985-11-18,"Senior Staff",1995-06-18
14382,Zhigen,Sichman,M,1994-07-18,"Senior Staff",1994-07-18
22499,Shigehito,Sichman,F,1989-10-11,"Senior Staff",1991-06-26
24379,Pranav,Sichman,M,1987-02-10,"Senior Staff",1996-02-10
34077,Angel,Sichman,F,1987-06-26,"Senior Staff",1997-11-16
40052,Fay,Sichman,F,1993-11-14,"Senior Staff",1993-11-14
10185,Duro,Sidhu,F,1986-03-01,"Senior Staff",1992-02-29
16694,Jungsoon,Sidhu,M,1989-11-27,"Senior Staff",1996-11-27
20889,Elzbieta,Sidhu,M,1988-04-15,"Senior Staff",1988-04-15
26564,Jinya,Sidhu,F,1993-12-23,"Senior Staff",2002-05-03
30038,Niteen,Sidhu,M,1989-05-13,"Senior Staff",1997-05-13
31147,Divine,Sidhu,M,1989-07-05,"Senior Staff",1989-07-05
32027,Mong,Sidhu,M,1985-07-19,"Senior Staff",1997-02-02
13431,Danco,Sidje,M,1986-10-27,"Senior Staff",2000-02-14
14504,Lidong,Sidje,F,1990-01-15,"Senior Staff",2001-06-12
24624,Yannis,Sidje,M,1993-05-23,"Senior Staff",1998-05-23
10361,Seshu,Sidou,F,1986-10-23,"Senior Staff",1991-10-23
13758,Subhrajyoti,Sidou,M,1992-12-23,"Senior Staff",1993-05-12
22824,Christoper,Sidou,F,1991-12-04,"Senior Staff",1997-12-03
23145,Vidya,Sidou,M,1985-12-02,"Senior Staff",1991-12-02
31535,Mong,Sidou,F,1988-06-10,"Senior Staff",2000-03-22
15382,Alassane,Siegrist,M,1985-12-26,"Senior Staff",1992-12-26
20583,Mahendra,Siegrist,F,1985-04-27,"Senior Staff",1985-04-27
24513,Leucio,Siegrist,M,1991-11-22,"Senior Staff",2001-09-06
10407,Ulf,Siepmann,M,1990-03-08,"Senior Staff",1999-10-30
12854,Xumin,Siepmann,M,1990-10-20,"Senior Staff",1991-02-22
16049,Bojan,Siepmann,F,1992-05-31,"Senior Staff",1992-05-31
19513,Rosalyn,Siepmann,M,1994-07-13,"Senior Staff",1999-11-11
30623,Jaroslava,Siepmann,M,1995-02-22,"Senior Staff",2002-02-22
34204,Feixiong,Siepmann,M,1992-08-21,"Senior Staff",1999-03-06
35777,Mohamadou,Siepmann,F,1989-04-08,"Senior Staff",1992-10-20
40566,Clyde,Siepmann,F,1989-01-04,"Senior Staff",1996-01-05
41363,Ronghao,Siepmann,F,1985-09-07,"Senior Staff",1997-02-22
42554,Ramya,Siepmann,M,1996-08-07,"Senior Staff",1999-07-05
24286,Holgard,Sifakis,M,1986-03-05,"Senior Staff",1991-03-05
25470,Tze,Sifakis,M,1994-05-16,"Senior Staff",2001-05-16
35948,Serge,Sifakis,F,1986-06-07,"Senior Staff",1999-12-25
12151,Takahiro,Sigstam,M,1990-04-16,"Senior Staff",1995-04-16
13129,Martijn,Sigstam,F,1992-05-23,"Senior Staff",1997-11-17
30663,Gurbir,Sigstam,F,1988-03-15,"Senior Staff",1995-08-23
31401,Hein,Sigstam,M,1988-11-06,"Senior Staff",2000-03-31
12629,Kensyu,Siksek,F,1987-04-07,"Senior Staff",1998-02-22
13028,Mayumi,Siksek,M,1985-10-28,"Senior Staff",1990-10-28
27346,Huiqun,Siksek,M,1987-01-25,"Senior Staff",1996-01-16
31999,Stabislas,Siksek,M,1986-01-04,"Senior Staff",1995-01-04
32392,Xiaocheng,Siksek,F,1987-08-11,"Senior Staff",1995-07-19
34226,Gilbert,Siksek,M,1988-04-03,"Senior Staff",1994-04-03
40580,Susumu,Siksek,M,1987-03-20,"Senior Staff",1992-03-19
40582,Bedrich,Siksek,F,1987-08-31,"Senior Staff",1999-01-14
42793,Tetsushi,Siksek,F,1993-10-08,"Senior Staff",2001-10-08
16115,Haldun,Silva,F,1985-11-14,"Senior Staff",1991-11-14
24328,Muneo,Silva,M,1993-03-26,"Senior Staff",2001-03-26
25627,Oksana,Silva,F,1986-04-08,"Senior Staff",1993-04-08
28493,Ebbe,Silva,F,1986-06-11,"Senior Staff",1991-10-11
15499,Tetsushi,Simkin,F,1990-04-24,"Senior Staff",1999-04-24
15834,Changho,Simkin,M,1986-06-14,"Senior Staff",1995-06-14
17668,Pohua,Simkin,M,1985-04-12,"Senior Staff",1985-04-12
25839,Ewing,Simkin,F,1985-09-15,"Senior Staff",1996-01-15
27780,Siamak,Simkin,M,1988-04-29,"Senior Staff",1993-04-29
33384,Rimon,Simkin,M,1986-06-10,"Senior Staff",1986-06-10
40712,Rayond,Simkin,M,1989-07-10,"Senior Staff",1995-07-10
41394,Koldo,Simkin,M,1985-03-18,"Senior Staff",1994-03-18
42011,Heejo,Simkin,M,1985-06-25,"Senior Staff",1991-06-25
22774,Alair,Simmel,F,1996-01-03,"Senior Staff",1996-01-03
26982,Khalil,Simmel,M,1986-12-25,"Senior Staff",1992-06-27
39631,Jiafu,Simmel,M,1985-04-18,"Senior Staff",1985-12-10
14971,Fan,Simmen,M,1985-12-02,"Senior Staff",1991-03-25
15432,Adib,Simmen,F,1986-04-16,"Senior Staff",1992-04-15
27085,Irena,Simmen,M,1985-07-16,"Senior Staff",1994-03-13
28068,Taisook,Simmen,M,1988-05-18,"Senior Staff",1994-07-05
34806,Marsja,Simmen,M,1993-04-26,"Senior Staff",2002-06-21
38632,Yechiam,Simmen,M,1988-06-03,"Senior Staff",1988-06-03
41609,Yucai,Simmen,F,1987-10-13,"Senior Staff",1987-10-13
43043,Phule,Simmen,M,1995-12-02,"Senior Staff",2000-12-01
43334,Szabolcs,Simmen,M,1995-06-28,"Senior Staff",2001-06-27
16161,Juyoung,Sinicrope,F,1988-02-06,"Senior Staff",2000-07-31
18698,Anestis,Sinicrope,M,1990-10-16,"Senior Staff",1999-10-16
20813,Srinidhi,Sinicrope,F,1986-10-02,"Senior Staff",1993-10-02
24577,Bedir,Sinicrope,F,1989-11-25,"Senior Staff",1992-11-14
30277,Divier,Sinicrope,F,1989-10-31,"Senior Staff",1989-10-31
28103,Clyde,Sinitsyn,M,1991-11-27,"Senior Staff",1991-11-27
28725,Iara,Sinitsyn,M,1991-10-29,"Senior Staff",1992-07-16
37674,Vitali,Sinitsyn,M,1985-07-11,"Senior Staff",2000-05-24
39818,Arvind,Sinitsyn,F,1995-11-19,"Senior Staff",1995-11-19
19600,Brigham,Siochi,F,1985-04-24,"Senior Staff",2000-12-27
23610,Shay,Siochi,F,1992-07-30,"Senior Staff",1998-07-30
41074,Leen,Siochi,M,1986-02-01,"Senior Staff",1992-02-01
42927,Zito,Siochi,M,1989-04-04,"Senior Staff",2001-07-22
12076,Karlis,Siprelle,F,1985-03-25,"Senior Staff",1985-03-25
22242,Duro,Siprelle,M,1994-07-24,"Senior Staff",1994-07-24
22898,Masaki,Siprelle,M,1989-10-29,"Senior Staff",1997-10-28
25595,Bodo,Siprelle,M,1989-06-02,"Senior Staff",1990-01-16
27283,Cedric,Siprelle,M,1986-08-01,"Senior Staff",1986-08-01
27613,Richara,Siprelle,M,1987-07-20,"Senior Staff",1996-07-19
28633,Bartek,Siprelle,F,1989-03-21,"Senior Staff",1989-03-21
30090,Hausi,Siprelle,F,1996-02-16,"Senior Staff",2001-02-15
36040,Amalendu,Siprelle,F,1986-07-24,"Senior Staff",1986-07-24
22326,Mani,Skafidas,M,1986-12-09,"Senior Staff",1986-12-09
25714,Giordano,Skafidas,F,1988-08-19,"Senior Staff",1995-08-20
26796,Ohad,Skafidas,M,1985-04-29,"Senior Staff",1993-04-29
28122,Arve,Skafidas,M,1994-04-28,"Senior Staff",1999-09-24
35126,Manton,Skafidas,M,1991-12-16,"Senior Staff",1996-12-15
35478,Yoshinari,Skafidas,F,1995-01-26,"Senior Staff",2002-01-26
42063,Leah,Skafidas,F,1988-03-28,"Senior Staff",1988-03-28
25061,Dmitri,Skogmar,M,1992-10-25,"Senior Staff",2000-12-19
26403,Aria,Skogmar,M,1987-05-30,"Senior Staff",1997-11-14
27887,Shigeichiro,Skogmar,M,1994-04-22,"Senior Staff",2002-04-22
29009,Marc,Skogmar,M,1987-12-18,"Senior Staff",1990-08-29
34223,Elrique,Skogmar,M,1997-03-30,"Senior Staff",2002-03-30
42503,Pranav,Skogmar,M,1985-03-26,"Senior Staff",1985-03-26
32026,Lansing,Skrikant,F,1988-12-08,"Senior Staff",1997-12-08
35542,Masako,Skrikant,M,1990-03-10,"Senior Staff",1990-07-12
12343,Sorina,Slaats,M,1988-08-25,"Senior Staff",1997-08-25
21518,Minghong,Slaats,F,1987-12-05,"Senior Staff",1994-12-05
31665,Sanjoy,Slaats,M,1986-03-17,"Senior Staff",1991-03-17
33536,Kristinn,Slaats,F,1988-04-03,"Senior Staff",1998-11-28
35564,Chenye,Slaats,M,1992-11-14,"Senior Staff",2000-11-14
37598,Xiaoheng,Slaats,F,1992-01-26,"Senior Staff",2000-01-26
10510,Keung,Slobodova,F,1990-04-20,"Senior Staff",1997-04-20
19292,Abdelaziz,Slobodova,M,1990-12-29,"Senior Staff",1998-06-29
30562,Gill,Slobodova,M,1989-08-24,"Senior Staff",1989-08-24
30578,Jingling,Slobodova,M,1990-06-11,"Senior Staff",1999-06-11
34712,Younwoo,Slobodova,M,1992-11-18,"Senior Staff",2001-11-18
34953,Gen,Slobodova,F,1990-11-11,"Senior Staff",1995-11-11
35397,Kazuhira,Slobodova,F,1995-09-13,"Senior Staff",2000-09-12
22334,Heejo,Sluis,M,1994-08-22,"Senior Staff",1999-08-22
33801,Georgi,Sluis,F,1992-08-28,"Senior Staff",2000-08-28
36637,Rimli,Sluis,M,1989-01-13,"Senior Staff",1994-12-21
15332,Aamer,Slutz,F,1989-05-19,"Senior Staff",1999-08-29
16051,Yagil,Slutz,M,1989-08-27,"Senior Staff",2000-07-24
28001,Sachar,Slutz,M,1992-09-26,"Senior Staff",2000-05-23
28837,Licheng,Slutz,M,1987-04-19,"Senior Staff",1991-06-12
28858,Kazuhira,Slutz,M,1992-04-24,"Senior Staff",1997-04-24
10533,Mohamadou,Smailagic,F,1986-10-31,"Senior Staff",1996-08-16
13183,Shaw,Smailagic,F,1985-11-23,"Senior Staff",1990-11-23
13286,Basem,Smailagic,M,1986-11-09,"Senior Staff",1993-11-09
28192,Francesca,Smailagic,F,1990-10-09,"Senior Staff",2000-10-01
32038,Ulf,Smailagic,M,1988-11-14,"Senior Staff",1997-11-14
33521,Cedric,Smailagic,M,1987-12-08,"Senior Staff",1992-12-07
38784,Guiseppe,Smailagic,M,1993-06-21,"Senior Staff",2002-06-21
40099,Radhakrishnan,Smailagic,F,1987-11-09,"Senior Staff",1987-11-09
41453,Persi,Smailagic,M,1988-09-05,"Senior Staff",1996-12-24
14891,Lalit,Smeets,M,1988-06-27,"Senior Staff",1993-06-27
16894,Francesca,Smeets,F,1993-05-02,"Senior Staff",1995-02-05
29086,Vasilis,Smeets,F,1987-11-19,"Senior Staff",2000-11-19
41561,King,Smeets,F,1987-11-23,"Senior Staff",1994-11-23
43000,Pranay,Smeets,F,1987-02-17,"Senior Staff",1987-02-17
19915,Mohit,Snedden,F,1986-01-05,"Senior Staff",1993-07-29
20524,Anneke,Snedden,M,1992-01-22,"Senior Staff",2000-01-07
21326,Shay,Snedden,M,1987-06-12,"Senior Staff",1994-06-12
21501,Ramachenga,Snedden,M,1986-03-14,"Senior Staff",1992-04-25
27586,Masadi,Snedden,M,1989-10-01,"Senior Staff",1998-10-01
32221,Pranas,Snedden,M,1985-12-19,"Senior Staff",1991-12-19
40857,Francoise,Snedden,M,1994-08-06,"Senior Staff",2001-08-06
15937,Steen,Snyers,F,1986-04-09,"Senior Staff",1995-04-09
31356,Tze,Snyers,M,1987-09-11,"Senior Staff",1995-09-11
34353,Mingdong,Snyers,F,1993-03-13,"Senior Staff",1998-03-13
39664,Aksel,Snyers,M,1989-11-12,"Senior Staff",1995-11-12
42337,Serenella,Snyers,M,1993-01-31,"Senior Staff",1998-01-31
43118,Fun,Snyers,M,1989-08-01,"Senior Staff",1995-08-01
12089,Bilhanan,Socorro,M,1986-10-22,"Senior Staff",1994-10-22
20032,Cheong,Socorro,M,1989-04-07,"Senior Staff",1997-01-06
37687,Adamantios,Socorro,M,1992-11-02,"Senior Staff",1999-03-11
41478,Reinhard,Socorro,M,1993-11-30,"Senior Staff",1999-11-30
43196,Along,Socorro,M,1986-09-23,"Senior Staff",1998-12-21
13154,Shan,Soicher,M,1988-07-29,"Senior Staff",1994-07-29
14601,Cedric,Soicher,F,1994-09-30,"Senior Staff",2000-09-29
16658,Florian,Soicher,M,1986-01-18,"Senior Staff",1993-01-18
22799,Khedija,Soicher,M,1986-09-26,"Senior Staff",1986-09-26
30687,Bodh,Soicher,F,1990-11-15,"Senior Staff",1990-11-15
31772,Aloys,Soicher,F,1994-08-18,"Senior Staff",1994-08-18
34298,Brewster,Soicher,F,1987-07-22,"Senior Staff",1993-07-21
34679,Mayuri,Soicher,M,1994-04-14,"Senior Staff",2001-04-14
38157,Hideo,Soicher,F,1987-05-28,"Senior Staff",1992-05-27
38304,Nalini,Soicher,M,1987-11-07,"Senior Staff",1996-11-06
16013,Chanjung,Solares,M,1995-04-01,"Senior Staff",2002-04-01
19551,Radhika,Solares,M,1986-10-19,"Senior Staff",1992-10-18
21049,Zdislav,Solares,M,1993-03-09,"Senior Staff",2002-03-09
21110,Shaowei,Solares,M,1986-01-26,"Senior Staff",1991-01-26
31070,Tru,Solares,F,1985-07-01,"Senior Staff",1991-07-01
36697,Bluma,Solares,F,1990-07-28,"Senior Staff",1998-07-13
42578,Jaewon,Solares,F,1989-11-21,"Senior Staff",1997-11-21
18891,Willard,Solovay,M,1989-11-24,"Senior Staff",1998-11-24
19801,Xiaopeng,Solovay,M,1989-08-28,"Senior Staff",1999-06-30
15086,Billie,Soloway,F,1992-04-19,"Senior Staff",2001-04-19
28856,Aruna,Soloway,M,1989-01-30,"Senior Staff",2001-06-24
31885,Brigham,Soloway,M,1986-09-23,"Senior Staff",1991-09-23
