emp_no,first_name,last_name,gender,hire_date,salary,salary_from
11627,Zeljko,Schreiter,M,1991-11-01,52511,2001-10-30
12023,Chuanyi,Eppinger,M,1994-12-08,52503,2001-12-06
11734,Ramya,Baezner,F,1990-04-30,52495,2001-08-08
13610,Fumiko,Verspoor,M,1995-05-28,52492,2002-05-26
16872,Hyuncheol,Kilgore,F,1996-06-19,52438,2002-06-18
11260,Ingemar,Schade,M,1993-09-29,52435,2002-05-15
15497,Filipp,Lichtman,M,1989-10-01,52427,2002-05-30
18112,Shaunak,Farris,F,1989-05-01,52427,2002-07-28
14326,Iara,Speckmann,F,1998-02-14,52403,2001-08-10
17561,Zhanqiu,Chorvat,F,1990-12-01,52371,2002-07-10
14793,Stein,Uchoa,M,1987-02-14,52359,2002-01-17
12093,Evgueni,Oxenboll,F,1994-01-19,52328,2002-01-17
18048,Sigeru,Matzke,F,1991-12-04,52320,2001-12-01
12786,Weiyi,Schusler,F,1998-10-21,52301,2001-12-07
15652,Tokuyasu,Sundgren,F,1985-11-27,52283,2001-10-18
13239,Weiye,Gils,M,1994-11-29,52282,2002-01-16
11063,Zhenbing,Gente,F,1996-01-09,52281,2002-01-07
12843,Yinlin,Heijenga,M,1991-12-25,52281,2001-10-21
14213,Kinh,Radwan,F,1995-08-19,52276,2002-06-16
14149,Wonhee,Parascandalo,F,1995-08-10,52275,2001-10-21
13635,Mani,Lorys,M,1997-09-14,52270,2001-09-13
14245,Boalin,Byoun,F,1996-04-08,52267,2002-04-06
15798,Heejo,Rajcani,M,1994-03-02,52263,2002-02-28
11758,Jinpo,Gerlach,M,1993-10-03,52245,2002-03-17
17847,Pasqua,Riefers,M,1995-07-16,52238,2002-07-14
12188,Vasilis,Waleschkowski,M,1996-03-02,52237,2002-03-19
11919,Hyuncheol,Hedayat,F,1990-10-28,52217,2001-10-25
12610,Debaprosad,Bakhtari,F,1991-08-30,52211,2002-01-30
11763,Yuriy,Liesche,F,1996-11-08,52209,2002-04-17
12334,Mary,Ertl,F,1990-03-06,52208,2002-03-16
17984,Kellyn,Roison,M,1992-01-25,52199,2002-01-22
13680,Denny,Speer,M,1985-03-18,52195,2002-02-03
11446,Naftali,Narahara,M,1989-02-09,52193,2002-04-03
16386,Munehiko,Hebden,F,1986-11-21,52187,2002-01-17
14956,Jaana,Sherertz,F,1989-01-09,52171,2002-06-27
10295,Kristine,Velardi,M,1990-08-27,52162,2002-06-17
12561,Jixiang,Fendler,M,1991-07-01,52162,2001-12-22
18055,Rosalyn,Schlumberger,M,1993-09-24,52156,2001-09-22
10326,Masali,Czap,F,1985-05-13,52152,2001-09-01
18253,Beshir,Milicia,M,1985-12-20,52146,2002-02-05
11885,Sandeepan,Velasco,M,1990-03-10,52144,2002-01-11
15714,Troy,Bala,F,1986-06-24,52142,2002-03-07
13587,Marco,Highland,F,1988-09-04,52140,2002-02-16
17084,Brendon,Benveniste,M,1993-12-14,52137,2001-12-12
13831,Yinghua,Rikino,F,1995-07-26,52129,2002-07-24
10630,Bezalel,Katzenelson,F,1993-06-26,52124,2002-01-12
11032,Erez,Schaaf,M,1992-03-12,52119,2002-06-04
10257,Aiman,Riexinger,M,1986-08-05,52114,2002-07-15
15348,Kwangsub,Decleir,M,1988-04-13,52104,2002-05-28
17616,Radhia,Gecseg,M,1988-02-24,52103,2002-05-12
12277,Oldrich,Peot,F,1990-05-15,52094,2002-05-12
10265,Ramalingam,Muniz,M,1989-07-13,52083,2001-09-11
10840,Mohammad,Koshino,M,1993-06-04,52078,2002-06-02
14360,Janche,Erbe,M,1987-10-24,52077,2002-07-31
15197,Constantino,Ouhyoung,F,1992-02-27,52073,2001-10-05
15102,Luigi,Axelband,F,1988-05-21,52053,2001-11-02
10932,Avishai,Picci,F,1994-09-09,52036,2001-09-07
17806,Martins,Guerreiro,M,1993-06-28,52027,2002-05-20
11112,Boaz,Mukaidono,M,1987-08-20,52005,2002-04-26
16718,Felicidad,Kinley,F,1988-10-15,52003,2002-06-04
15952,Marin,Luks,M,1993-11-22,51999,2002-06-21
17585,Dannz,Wixon,M,1991-07-12,51934,2002-04-24
17949,Subbu,Pluym,M,1995-01-07,51925,2002-01-05
14079,Augustine,Manderick,M,1995-02-05,51899,2002-02-03
10901,Chrisa,Narahara,M,1992-10-30,51882,2001-08-04
10183,Mechthild,Bonifati,M,1996-08-11,51873,2001-08-10
15239,Guangming,Munke,M,1993-09-29,51866,2001-09-01
11072,Arfst,Pulkowski,M,1985-12-27,51830,2001-08-02
17412,Leni,Vilarrasa,F,1986-04-25,51829,2001-12-26
16800,Lansing,Valette,F,1992-07-23,51806,2001-08-08
15688,Behnaam,Gecsei,M,1992-10-02,51803,2001-10-25
15366,Masaki,Munawer,M,1993-05-09,51799,2002-05-07
11366,Yinlin,Rajaraman,M,1993-02-09,51794,2002-02-07
16847,Kwan,Barbanera,F,1989-11-23,51794,2001-11-20
12813,Mack,Schmittgen,F,1985-12-18,51793,2001-10-14
14517,Kwangho,Hatcliff,F,1997-04-07,51780,2002-04-05
14304,Zejun,Hiltgen,F,1995-04-28,51776,2002-04-26
11142,Moheb,Raney,M,1985-07-13,51774,2001-11-02
12035,Moss,Speer,M,1992-12-09,51772,2002-06-16
17050,Koldo,Oppitz,F,1990-09-18,51757,2001-08-26
16514,Przemyslawa,Luiz,F,1988-08-05,51736,2002-03-06
10328,Serenella,Kawashima,M,1994-01-16,51715,2002-07-16
16241,Zeydy,Kalloufi,M,1989-07-28,51707,2002-07-22
16839,Moriyoshi,Shrader,F,1986-04-09,51687,2001-11-10
15354,Chikara,Nyrup,M,1985-02-18,51683,2001-10-16
12268,Nidapan,Kragelund,M,1986-11-28,51653,2001-12-02
16132,Reinhold,Narlikar,F,1989-08-03,51636,2001-10-19
11899,Bodh,Munke,M,1995-12-30,51634,2002-01-17
15508,Yoshimitsu,Rettelbach,M,1994-03-03,51634,2002-03-01
13416,Fox,Billawala,M,1996-01-25,51632,2002-04-10
11335,Bernd,Plump,M,1991-10-08,51608,2001-10-05
10520,Jenwei,Ecklund,M,1994-03-27,51604,2001-09-04
16840,Danil,Dehkordi,M,1992-06-08,51599,2002-05-21
14352,Sudhanshu,Braccini,F,1996-10-06,51597,2001-10-05
17933,Morris,Schnabel,F,1993-09-29,51574,2001-09-27
11613,Lijia,Marchesini,M,1986-12-19,51555,2002-05-29
13948,Xiaocheng,Hanratty,F,1990-11-11,51555,2001-11-07
17267,Henk,Gihr,M,1986-05-30,51554,2001-10-09
13568,Muneo,Bodoff,F,1988-09-04,51553,2001-08-18
10498,Valter,Cappelletti,F,1988-02-01,51552,2002-03-07
16938,Shmuel,Shigei,F,1998-08-21,51543,2001-08-20
11243,Udi,Desikan,F,1994-12-08,51540,2002-01-19
13082,Koldo,DuBourdieux,F,1991-06-30,51539,2002-02-02
14277,Xiong,Gente,F,1992-04-27,51529,2002-04-25
14252,Weiyi,Fargier,M,1989-07-15,51486,2002-07-28
17138,Alselm,Gurbaxani,M,1988-02-16,51480,2002-05-08
14592,Paddy,Keohane,F,1993-09-21,51479,2001-10-24
15535,Rimon,Miyakawa,M,1997-05-26,51476,2002-05-25
14367,Dung,Muhlberg,M,1987-01-24,51454,2001-12-30
18131,Giordano,Biran,M,1992-09-11,51452,2001-09-09
14207,Franziska,Schaaf,F,1985-02-14,51417,2001-08-03
17622,Eberhardt,Muhlberg,M,1995-10-03,51402,2001-10-01
14361,Mizuhito,Pocchiola,M,1994-10-03,51392,2001-10-01
11791,Gal,Mamelak,F,1994-11-15,51391,2001-11-13
17233,Danny,Nyanchama,F,1990-07-20,51388,2001-12-17
14863,Achilleas,Yavatkar,M,1992-10-04,51381,2002-03-22
14132,Phillip,Rotem,M,1989-03-13,51375,2001-10-20
11423,Guangming,Kopetz,M,1993-06-14,51372,2001-10-11
14469,Dannz,Rusmann,F,1985-09-26,51343,2002-02-22
11047,Heping,Gluchowski,F,1995-07-19,51336,2001-08-12
13492,Ymte,Michaeli,M,1993-07-16,51335,2001-12-24
10854,Jagoda,Nannarelli,M,1998-07-13,51334,2002-07-12
10049,Basil,Tramer,F,1992-05-04,51326,2002-05-02
17579,Woody,Koblick,F,1995-10-23,51323,2002-06-26
13204,Mircea,Pellegrinelli,F,1991-11-17,51302,2001-12-15
14134,Leen,Peek,M,1986-11-01,51274,2002-04-27
13977,JiYoung,Conti,F,1994-12-04,51252,2002-03-30
17869,Xiaocheng,Prochazka,F,1986-09-30,51252,2002-06-29
12228,Sreenivas,Melter,M,1992-09-11,51248,2002-04-10
16440,Bingning,Sifakis,F,1994-08-07,51247,2001-08-12
13889,Yaghout,Wossner,F,1990-08-01,51242,2001-09-06
16515,Moss,Trelles,M,1996-01-12,51237,2002-01-10
11089,Conal,Henders,F,1994-08-13,51236,2001-08-11
14401,Shigeichiro,Antonakopoulos,F,1995-07-16,51231,2002-07-14
11017,Jovan,Sanella,F,1992-07-28,51194,2002-07-07
14760,Cathie,Birge,F,1991-08-07,51194,2002-03-08
10939,Matk,Akazan,M,1990-11-01,51167,2001-12-10
11076,Youssef,Schaad,M,1992-10-09,51167,2001-09-16
16901,Gopalakrishnan,Flasterstein,F,1990-09-05,51151,2001-10-14
15571,Alain,Emden,F,1994-11-23,51149,2001-11-08
14749,Rutger,Swiss,M,1997-06-11,51148,2001-12-12
15997,IEEE,Kruskal,M,1996-03-09,51147,2001-10-03
14069,Sibyl,Yurek,F,1995-12-13,51146,2002-04-26
13623,Breannda,Yeung,M,1995-03-02,51145,2001-10-27
17080,Jianhui,Petereit,M,1992-06-19,51145,2002-02-02
14548,Raimond,Ernst,F,1993-08-12,51144,2002-06-04
14150,Yuqun,Akiyama,F,1994-01-28,51141,2002-01-26
17834,Zhilian,Fiutem,M,1985-04-27,51140,2002-03-15
17168,Danae,Baba,F,1997-05-17,51136,2002-07-28
14383,Chuanti,Terekhov,M,1988-09-14,51133,2001-12-19
14249,Kiyokazu,Schwaller,M,1988-04-29,51132,2002-07-22
16999,Bezalel,Sadowsky,F,1987-12-12,51129,2001-12-21
16711,Aria,Henseler,M,1994-08-16,51128,2002-05-31
18177,Mack,Rodier,F,1989-06-07,51107,2001-12-29
17284,Gita,Willoner,F,1995-01-30,51091,2002-01-28
11549,Guoxiang,Juneja,M,1985-05-06,51079,2002-03-06
15893,Hitofumi,Ducloy,M,1991-05-16,51075,2002-01-07
11415,Sanjiv,Anido,M,1987-03-03,51066,2001-12-06
18239,Giordano,Conde,M,1993-02-18,51066,2002-02-06
16464,Xudong,Compeau,M,1993-09-13,51064,2002-01-19
17784,Ung,Kavvadias,F,1995-09-29,51057,2001-08-08
13781,Vivian,Ferretti,M,1994-02-11,51045,2002-02-09
10969,Premal,Noriega,M,1988-08-22,51041,2002-05-10
13861,Parke,Serna,F,1995-06-12,51032,2002-06-10
13361,Wilmer,Baek,F,1996-05-03,51020,2002-05-02
14731,Hyuckchul,Roccetti,F,1989-08-28,51015,2001-10-04
13290,Stamatina,Karner,F,1994-04-13,51007,2001-12-22
17812,Kazuhito,Cronin,M,1987-07-24,51006,2001-11-06
15225,Susanna,Manderick,M,1986-05-25,50980,2002-07-15
13603,Paddy,Rissanen,M,1987-09-08,50972,2001-11-09
17411,Sreekrishna,Waeselynck,M,1992-12-02,50943,2001-11-30
14168,Jiann,Denis,M,1996-01-12,50942,2002-05-31
10462,Sumali,Schlenzig,M,1996-03-25,50923,2002-03-24
13309,Toshimori,Lipner,F,1997-08-22,50922,2001-12-24
12062,Margareta,Worfolk,M,1985-02-03,50908,2002-01-02
17106,Gad,Kilgore,M,1991-06-26,50903,2002-02-18
12821,Arco,Gihr,F,1995-11-02,50887,2002-05-03
16449,Tzu,Chiola,M,1997-07-11,50887,2002-07-10
17252,Chaosheng,Chaudhuri,F,1993-02-13,50863,2002-02-11
14311,Shigeo,Serre,F,1993-10-22,50859,2002-07-20
14196,Mikhail,Feinberg,M,1993-03-27,50857,2002-03-25
16491,Emdad,Radwan,M,1988-05-28,50857,2001-10-02
11448,Yolla,Biron,M,1995-08-26,50851,2001-08-24
12434,Xumin,Bernardinello,F,1994-09-11,50842,2001-09-09
17292,Gunilla,Maccarone,F,1993-10-12,50837,2002-06-18
11690,Domenick,Raczkowsky,M,1997-09-23,50827,2001-09-22
16678,Gill,Lenart,F,1995-01-27,50827,2002-06-01
17100,Gila,Luef,F,1995-04-14,50827,2002-04-12
12006,Remco,Erol,M,1989-12-27,50821,2002-05-07
17049,Mayuko,Georgakopoulos,F,1992-12-17,50821,2002-06-29
10818,Huan,Monarch,M,1995-10-22,50813,2002-04-08
10723,Eckart,Harnett,F,1993-05-26,50808,2002-07-13
16467,Reinhold,Docker,F,1991-10-06,50805,2001-11-24
10213,Jackson,Kakkad,M,1992-11-06,50786,2001-10-04
13481,Marsal,Range,F,1985-10-27,50783,2002-03-05
13275,Genta,Homond,M,1996-07-15,50771,2002-05-09
10154,Abdulah,Thibadeau,F,1990-12-12,50766,2001-10-22
10406,Sigeru,Wynblatt,F,1987-03-11,50765,2002-01-24
14368,Akemi,Conde,M,1997-05-04,50764,2002-05-03
10796,Khoa,Rousseau,M,1990-11-08,50763,2001-11-05
18082,Bluma,Itzfeldt,F,1987-11-11,50757,2002-07-29
13234,Wuxu,Makinen,M,1985-03-17,50731,2001-12-17
14744,Uri,Munos,F,1993-10-12,50731,2001-10-11
11731,Fumitaka,Gargeya,M,1993-12-23,50729,2001-12-17
11410,Gro,Vendrig,M,1997-07-13,50722,2001-10-24
16665,Zhilian,Zumaque,M,1999-03-04,50678,2002-03-03
15384,Makato,Jullig,M,1989-07-22,50676,2002-04-05
14670,Rance,Karnin,M,1995-08-24,50644,2001-08-22
12116,Atreye,Levergood,M,1993-06-22,50623,2002-01-09
12622,Jiafu,Kobara,M,1993-11-05,50620,2001-09-10
15459,Nimmagadda,Kusalik,M,1993-08-16,50593,2001-11-22
13903,Sudhanshu,Pileggi,M,1997-03-24,50559,2002-03-23
13991,Adel,Brobst,M,1995-06-24,50547,2001-08-16
17740,Valeska,Klyachko,M,1998-02-18,50547,2001-08-19
14099,Mack,Poujol,M,1996-07-09,50537,2002-07-08
11192,Apostol,Bahr,M,1991-09-30,50526,2002-04-05
17401,Stevo,Lagarias,M,1988-06-30,50517,2002-06-04
16725,Berhard,Rando,F,1993-08-09,50516,2002-04-22
15395,Monique,Jakobus,F,1995-05-22,50491,2002-05-20
14130,Yuuichi,Stroustrup,F,1997-02-17,50466,2002-02-16
17884,Jixiang,Pashtan,M,1996-06-17,50430,2002-06-16
17032,Jiakeng,Wallrath,F,1997-04-09,50427,2001-12-15
12118,Arunas,Hedayat,F,1987-03-29,50407,2001-12-01
15585,Sham,Sudkamp,M,1993-06-14,50407,2002-03-20
14828,Christfried,Kropf,M,1992-02-04,50404,2002-02-23
18062,Sasan,Schueller,F,1992-04-28,50401,2002-04-26
13355,Gennadi,Feinberg,M,1989-11-28,50399,2001-12-18
10139,Ewing,Foong,F,1998-03-15,50398,2002-03-14
17502,Gor,Moehrke,M,1990-01-03,50396,2002-07-31
16163,Toshimori,Granlund,M,1992-08-05,50392,2002-01-14
14858,Arie,Taubman,M,1991-07-01,50377,2001-11-18
12774,Moon,Asrin,M,1995-02-06,50368,2002-08-01
12140,Xudong,Paciorek,M,1996-11-15,50366,2001-11-14
10377,Marl,Grospietsch,M,1990-05-07,50359,2001-08-23
17708,Berhard,Wrigley,M,1991-03-06,50355,2002-07-31
16229,Ronnie,Lanzelotte,F,1988-09-06,50354,2001-09-16
16827,Debaprosad,Stafford,M,1985-03-09,50340,2001-08-17
15668,Zito,Juneja,M,1989-01-27,50335,2002-02-17
17920,Yuichiro,Chimia,M,1985-12-19,50321,2001-10-06
15986,Valdiodio,Neimat,M,1998-07-10,50319,2002-07-09
11185,Aloys,Baezner,M,1995-01-26,50318,2002-01-24
16232,Susumu,Cullers,M,1996-04-01,50280,2002-03-31
11255,Ortrud,Karunanithi,F,1986-10-08,50272,2002-01-06
11889,Guiseppe,Baez,M,1996-12-25,50270,2001-12-24
12932,Mingsen,Sankaranarayanan,M,1989-11-20,50245,2001-09-27
15236,Haldun,Perng,F,1985-02-18,50233,2001-08-09
17310,Florian,Stemann,M,1996-09-26,50231,2001-09-25
10450,Khun,Harbusch,M,1990-01-17,50217,2001-08-23
10493,Maris,Haraldson,M,1992-05-16,50195,2001-10-28
16000,Marek,Demos,F,1985-04-03,50174,2002-05-04
11316,Ult,Farrar,F,1997-07-18,50144,2002-07-17
14029,Doohun,Luders,M,1997-11-11,50138,2001-11-10
14711,Bangqing,McDermid,F,1992-02-27,50128,2001-12-31
10023,Bojan,Montemayor,F,1989-12-17,50113,2001-09-26
17211,Conrado,Conde,F,1996-01-29,50111,2002-01-27
11550,Divine,Georgakopoulos,M,1997-12-16,50094,2001-12-15
12666,Stamatina,Prenel,M,1998-04-19,50088,2002-04-18
16076,Marko,Ebeling,M,1985-12-21,50087,2001-08-05
13932,Tommaso,Simmel,M,1997-05-27,50071,2001-10-07
11642,Dmitri,Verhoeff,M,1991-12-01,50070,2002-04-17
11246,Maik,Reinhart,M,1992-01-14,50051,2002-05-24
10669,Yurij,Iisaka,F,1995-06-09,50044,2001-11-16
14771,Lene,Chelton,F,1992-12-11,50038,2002-02-16
10019,Lillian,Haddadi,M,1999-04-30,50032,2002-04-29
14636,Ottavia,Rothe,F,1989-12-23,50019,2002-01-19
17776,Apostol,Tchuente,F,1992-09-14,50016,2001-10-18
10811,Ashish,Fortenbacher,M,1997-07-08,50012,2002-07-07
11633,Kazuyasu,Teitelbaum,F,1991-08-27,50004,2001-09-26
11923,Breannda,Gustavson,F,1994-07-04,49988,2001-09-26
11154,Adel,Ratnaker,F,1989-07-30,49970,2002-05-17
10225,Kellie,Chinen,F,1986-06-19,49969,2001-12-12
13740,Rafols,Taubman,F,1991-04-24,49957,2001-11-10
13498,Mohammad,Delaune,M,1992-09-13,49953,2001-09-25
12921,Guther,Gunderson,F,1997-05-31,49950,2002-05-30
14578,Leandro,Speel,M,1994-10-09,49894,2001-10-07
14445,Navin,Jiafu,F,1996-10-21,49871,2001-10-20
16137,Zvonko,Polupanov,F,1994-07-02,49862,2002-06-30
16926,Fen,Mitina,M,1987-03-15,49850,2001-09-18
16508,Kwok,Haddadi,F,1993-03-14,49840,2001-11-26
10351,Tadahiko,Strehl,F,1985-03-07,49802,2002-04-29
12287,Kerhong,Hagimont,M,1994-12-25,49784,2001-12-23
15468,Takanari,Fairtlough,F,1990-02-23,49783,2001-10-17
16093,Luise,Tramer,M,1992-02-28,49779,2002-06-14
10970,Gen,Tiemann,F,1994-09-16,49771,2001-11-12
17523,Piyawadee,Engberts,M,1996-02-01,49761,2002-06-17
17183,Suzette,Tsukune,F,1992-02-03,49735,2001-09-22
13819,Honglan,Percebois,M,1999-03-03,49723,2002-05-18
14068,Franziska,Yamaashi,M,1992-05-07,49698,2001-11-14
11130,Xinyu,Menhoudj,M,1993-06-07,49667,2002-02-16
16174,Jinya,Senzako,M,1985-03-24,49666,2002-01-31
11606,Perry,Pepe,M,1994-01-07,49662,2001-09-25
12170,Moie,Nannarelli,M,1989-06-19,49649,2001-12-20
15204,Garnik,Ouhyoung,M,1994-06-11,49631,2002-01-04
13123,Hatem,Miake,M,1986-10-10,49629,2001-12-18
13834,True,Peternell,F,1995-09-18,49626,2001-08-04
16015,Oddvar,Schaft,M,1991-09-28,49618,2001-09-25
16770,Guiseppe,Gonthier,M,1995-08-12,49616,2002-06-19
12609,Zsolt,Sinitsyn,F,1989-12-26,49613,2002-07-10
12016,Charlene,Schaaf,F,1991-07-28,49606,2002-02-17
17419,Lucien,Piancastelli,M,1996-01-17,49602,2002-03-03
16554,Weicheng,Taubman,F,1989-02-24,49562,2001-08-22
15586,Arun,Wuwongse,M,1989-04-10,49561,2001-08-27
16530,Martina,Ozeri,F,1992-04-19,49548,2001-08-16
13486,Shawna,Lyonns,F,1992-05-15,49516,2002-03-10
12740,Khalid,Ferretti,F,1998-05-15,49514,2002-05-14
10499,Maik,Luft,F,1989-11-23,49476,2002-07-30
13406,Muneo,Oberman,F,1996-03-04,49467,2002-03-03
11779,Shunichi,Thombley,M,1990-05-06,49460,2001-11-20
14074,Toshimori,Wendorf,M,1994-12-11,49450,2001-11-25
16384,Dmitry,Heuser,F,1996-12-27,49436,2001-12-26
16148,Anoosh,Kirkerud,F,1993-08-07,49433,2002-02-01
17908,Wayne,Borovoy,M,1993-10-14,49411,2001-09-01
11165,Kolar,Pietrzykowski,M,1995-04-30,49397,2002-04-28
10883,Shimshon,Champarnaud,M,1987-11-07,49389,2001-12-27
11590,Adel,Eppinger,M,1997-06-26,49382,2002-06-25
12226,Kankanahalli,Joslin,F,1997-02-07,49372,2002-02-06
16414,Tristan,Brookner,M,1988-07-09,49348,2002-05-18
12092,Kauko,Unno,M,1989-01-17,49322,2001-08-07
14874,Lijie,Socorro,F,1992-01-05,49304,2002-04-30
10605,Moti,Wixon,F,1985-04-29,49298,2002-06-29
12454,Kerryn,Farris,F,1986-09-10,49296,2001-12-17
11181,Hausi,Cullers,M,1992-07-11,49290,2001-11-02
14791,Magy,Garrabrants,F,1992-02-17,49249,2001-11-15
18186,Aria,Schaap,F,1995-11-11,49246,2001-11-09
10233,Lein,Vendrig,F,1985-07-05,49236,2002-04-27
17619,Horward,Karunanithi,M,1990-09-14,49234,2002-01-03
13523,Dines,Karunanithi,M,1991-01-01,49224,2001-10-23
18237,Limsoon,Tramer,M,1985-05-26,49218,2001-08-19
11095,Nathan,Flowers,M,1994-05-28,49217,2002-02-13
13218,Junichi,Attimonelli,F,1999-01-30,49205,2002-01-29
16566,Jovan,Haraldson,M,1994-04-21,49203,2002-05-17
15329,Fan,Openshaw,F,1987-06-09,49202,2001-08-15
13585,Sugwoo,Bashian,M,1997-06-08,49191,2002-06-07
17346,Chinya,Lorys,F,1992-02-21,49183,2001-08-19
14964,Amalendu,Boyle,F,1987-09-08,49175,2001-08-26
10882,Fun,Heuser,M,1994-11-29,49164,2002-04-28
17676,Venkatesan,Bage,M,1993-08-05,49159,2001-08-03
10642,Hirochika,Narlikar,M,1986-08-06,49154,2001-10-04
15289,Flemming,Lagarias,M,1994-08-17,49144,2001-08-15
11209,Xuejun,Penn,M,1997-09-06,49122,2002-04-24
12806,Mayuri,Ramamoorthy,M,1985-08-27,49105,2002-03-27
17850,Mabhin,Anily,M,1997-05-26,49093,2002-05-25
17785,Rasikan,Deville,M,1995-09-09,49091,2002-04-22
15661,Zine,Angelov,F,1988-12-07,49046,2001-12-09
15584,Srinidhi,Staylopatis,F,1987-03-17,49011,2002-02-17
15941,Dekang,Nourani,F,1996-04-27,49006,2002-04-26
10760,Phillip,Dratva,M,1994-06-15,49000,2001-08-21
16482,Dinkar,Pettit,M,1996-05-25,49000,2001-11-03
16342,Genevieve,Homond,M,1989-01-11,48993,2002-03-28
17839,Chuanyi,Yoshimura,M,1999-03-11,48981,2002-07-22
16680,Sanjay,Improta,M,1989-08-04,48977,2002-02-08
17927,Gritta,Deville,M,1990-10-16,48968,2002-04-23
10636,Saeko,Porotnikoff,F,1994-11-16,48967,2001-09-24
16934,Collette,Sanella,F,1994-11-22,48967,2002-06-20
18102,Teunis,McAffer,M,1997-11-22,48946,2001-11-21
16732,Anyuan,Takkinen,F,1994-04-19,48936,2001-08-05
17113,Ymte,Fujisawa,M,1995-10-13,48924,2001-08-13
12278,Mingzeng,Haumacher,M,1988-11-23,48922,2001-10-14
17246,Shuzo,DasSarma,M,1994-06-20,48917,2001-12-04
16165,Shuzo,Cronau,F,1994-09-17,48915,2002-07-30
12030,Shuky,Cromarty,M,1996-06-24,48897,2002-06-23
13538,Mori,Picel,M,1990-01-31,48894,2002-06-07
15402,Lijia,Lamba,M,1994-02-01,48894,2002-06-02
15114,Pantung,Honglei,M,1986-12-21,48889,2002-03-08
10659,Dinah,Shackel,F,1991-09-20,48869,2002-05-30
12712,Alagu,Chiodo,F,1998-05-11,48859,2002-05-10
15051,Wanqing,Strooper,M,1996-01-20,48859,2002-01-18
16106,Jacqueline,Sullins,F,1995-06-02,48850,2002-05-31
16501,Fayez,Veldwijk,M,1987-01-21,48816,2002-04-12
14459,Aruna,Boreale,F,1986-12-06,48815,2002-06-03
12550,Shawna,Marzano,M,1999-01-04,48792,2002-05-13
12596,Breannda,Roisin,M,1986-04-25,48777,2001-09-28
12364,Neelam,Cummings,F,1998-06-02,48774,2001-11-01
16541,Xiaoshan,Morris,M,1993-05-25,48772,2002-03-31
15080,Moti,Conti,F,1993-11-12,48759,2002-02-11
15926,Chuanyi,Munch,M,1990-12-10,48757,2001-11-09
13688,Mansur,Wynblatt,M,1987-03-15,48742,2002-04-10
14850,Shigehiro,Tchuente,M,1985-08-03,48742,2002-01-07
14440,Arnould,Hempstead,F,1997-09-03,48739,2001-09-02
17614,Aron,Peng,M,1986-07-16,48726,2002-07-02
11456,Anyuan,Seuren,F,1998-12-05,48723,2002-03-19
13761,Fabrizio,Atrawala,M,1997-08-09,48712,2001-08-08
15055,Shrikanth,Sherertz,M,1985-11-23,48708,2002-07-13
10954,Ranga,Burnard,F,1990-08-07,48707,2001-12-12
11321,Heping,Fontan,M,1995-03-18,48707,2002-04-04
17360,Gunilla,Bridgland,F,1996-12-05,48701,2001-12-04
13369,Vitali,Ramsey,F,1990-03-20,48700,2002-07-19
11507,Kristian,Cangellaris,M,1994-05-19,48660,2001-09-25
13557,Kwangsub,Eickenmeyer,F,1993-05-07,48654,2002-01-23
13008,Jayesh,Zaumen,M,1996-03-06,48652,2002-01-06
17225,Marsja,Cyre,F,1994-02-21,48646,2001-09-22
16522,Jongsuk,Luks,F,1989-03-10,48644,2002-04-25
12333,Gino,Peck,M,1990-09-20,48642,2002-04-11
11750,Mong,Dalphin,F,1993-08-07,48626,2001-11-17
15308,Jackson,Schaft,F,1998-09-12,48622,2001-09-11
10582,Shmuel,Juneja,M,1986-06-22,48617,2001-11-04
17379,Hongzhu,Ruemmler,F,1995-02-07,48613,2002-01-18
11574,Candida,Tyugu,M,1988-06-15,48608,2002-02-22
15118,Divier,Valtorta,M,1990-05-04,48599,2001-08-31
10756,Paddy,Brizzi,M,1995-11-21,48573,2001-10-06
13945,Yuguang,Hooghiemstra,F,1991-01-14,48548,2002-03-21
15240,Sudharsan,Rajaraman,M,1990-02-16,48548,2002-07-30
18171,Greger,Litzler,M,1995-05-24,48539,2001-09-22
14589,Shawna,Narahari,M,1991-03-15,48536,2002-04-01
15914,Tsuneo,Attimonelli,F,1993-11-10,48513,2001-08-06
10122,Ohad,Esposito,M,1992-12-23,48464,2001-08-05
12900,Siamak,Conte,M,1992-10-31,48462,2002-05-10
16622,Yifei,Herbst,F,1989-11-15,48456,2001-11-20
10846,Tokuyasu,Serre,M,1994-01-26,48419,2002-01-15
13658,Adamantios,Goodrum,F,1985-05-13,48409,2002-07-05
14319,Yoshimitsu,Lammel,M,1995-05-15,48406,2002-05-13
15400,Mayuko,Berendt,M,1989-05-04,48400,2002-03-08
13365,Adly,Mandell,M,1991-02-24,48388,2001-11-03
15564,Lorien,DiGiano,F,1995-05-06,48388,2001-10-02
12161,Tadahiko,Porenta,F,1987-01-05,48383,2001-09-24
15504,Kasturi,Alpin,M,1987-03-16,48372,2002-02-05
12216,Aloke,Mansanne,M,1989-09-15,48367,2001-10-23
14536,Saeed,Lieblein,M,1987-06-28,48360,2001-08-08
13390,Nathan,Hutton,M,1989-07-24,48338,2002-01-09
13374,Atreye,Kalefeld,M,1997-08-13,48321,2001-08-12
11558,Sungwon,Hofting,M,1996-09-18,48288,2001-09-17
10311,Hsiangchu,Molenkamp,F,1991-04-01,48285,2001-11-03
16998,Katsuyuki,Weedon,F,1989-12-28,48283,2002-04-06
