emp_no,first_name,last_name,gender,title,from_date,to_date,years_in_title,title_sequence
34400,Shuzo,Jervis,F,"Technique Leader",1988-04-05,1991-02-13,2.86,1
34401,Uno,Lanteri,M,Engineer,1987-09-22,1996-09-21,9.0,1
34401,Uno,Lanteri,M,"Senior Engineer",1996-09-21,9999-01-01,5.86,2
34402,Ramya,Rosin,M,Engineer,1991-02-11,1996-02-11,5.0,1
34402,Ramya,Rosin,M,"Senior Engineer",1996-02-11,9999-01-01,6.47,2
34403,Hilary,Gilg,M,Staff,1997-12-20,9999-01-01,4.61,1
34404,Guoxiang,Herath,F,"Senior Staff",1987-10-23,9999-01-01,14.77,1
34405,Shuky,Schiper,F,Staff,1985-08-04,1986-10-30,1.24,1
34406,Yefim,Mitsuhashi,F,Staff,1988-11-26,1997-11-26,9.0,1
34406,Yefim,Mitsuhashi,F,"Senior Staff",1997-11-26,9999-01-01,4.68,2
34407,Lucian,Lorch,F,Staff,1994-06-18,2002-06-18,8.0,1
34407,Lucian,Lorch,F,"Senior Staff",2002-06-18,9999-01-01,0.12,2
34408,Renny,Lunt,F,Engineer,1999-07-12,9999-01-01,3.06,1
34409,Radoslaw,Schaft,M,Engineer,1998-12-10,9999-01-01,3.64,1
34410,Miomir,Angot,F,Staff,1998-05-12,9999-01-01,4.22,1
34411,Sailaja,Danecki,M,Engineer,1998-01-06,9999-01-01,4.57,1
34412,Christ,Itzigehl,M,"Senior Staff",1995-06-05,9999-01-01,7.16,1
34413,Inderjeet,Gils,M,"Senior Staff",1992-11-21,1998-05-10,5.46,1
34414,Tianruo,Oxenboll,F,Engineer,1997-12-04,9999-01-01,4.66,1
34415,Kazuhisa,Pulkowski,F,Engineer,1998-06-28,9999-01-01,4.09,1
34416,Ghassan,Murtha,F,Staff,1988-11-22,1990-03-28,1.34,1
34417,Gio,Flexer,M,Staff,1998-11-25,9999-01-01,3.68,1
34418,Kaijung,Lindenbaum,F,Staff,1997-06-27,9999-01-01,5.1,1
34419,Fuqing,Lodder,M,Staff,1990-12-08,1998-12-08,8.0,1
34419,Fuqing,Lodder,M,"Senior Staff",1998-12-08,9999-01-01,3.65,2
34420,George,Brattka,F,"Senior Staff",1988-08-06,9999-01-01,13.98,1
34421,Hsiangchu,Journel,M,"Senior Staff",1988-12-10,9999-01-01,13.64,1
34422,Gritta,Polupanov,M,Engineer,1995-01-15,1997-08-12,2.57,1
34423,Sanjit,Constantine,M,Engineer,1992-06-14,1997-06-14,5.0,1
34423,Sanjit,Constantine,M,"Senior Engineer",1997-06-14,9999-01-01,5.13,2
34424,Debaprosad,Basart,M,Staff,1999-03-29,9999-01-01,3.34,1
34425,Krisda,Liedekerke,F,Engineer,2000-01-18,9999-01-01,2.54,1
34426,Juyoung,Malinowski,F,Staff,1997-09-10,9999-01-01,4.89,1
34427,Freyja,Pardalos,M,Staff,1999-05-22,9999-01-01,3.2,1
34428,Giri,Zhang,F,Engineer,1987-01-05,1994-01-05,7.0,1
34428,Giri,Zhang,F,"Senior Engineer",1994-01-05,9999-01-01,8.57,2
34429,Jianhua,Bhattacharjee,M,"Senior Staff",1997-03-02,1997-03-31,0.08,1
34430,Magdalena,Rosch,M,Engineer,1997-06-09,9999-01-01,5.14,1
34431,Kasturi,Szemeredi,F,Staff,1996-10-19,9999-01-01,5.78,1
34432,Sachin,Bojadziev,M,"Senior Engineer",1989-11-09,9999-01-01,12.73,1
34433,Kien,Gyorkos,M,"Assistant Engineer",1992-03-26,1997-03-26,5.0,1
34433,Kien,Gyorkos,M,Engineer,1997-03-26,2000-04-03,3.02,2
34434,Basil,Roccetti,M,Engineer,1985-08-05,1994-08-05,9.0,1
34434,Basil,Roccetti,M,"Senior Engineer",1994-08-05,9999-01-01,7.99,2
34435,Genki,McConalogue,M,"Senior Engineer",1992-11-18,9999-01-01,9.7,1
34436,Nikolaus,dAstous,F,"Technique Leader",1991-05-16,9999-01-01,11.21,1
34437,Yuichiro,Constantine,M,"Assistant Engineer",1992-06-20,1998-06-20,6.0,1
34437,Yuichiro,Constantine,M,Engineer,1998-06-20,9999-01-01,4.11,2
34438,Rimon,Gornas,F,Staff,1992-06-27,2001-06-26,9.0,1
34438,Rimon,Gornas,F,"Senior Staff",2001-06-26,9999-01-01,1.1,2
34439,Mingsen,Buescher,M,"Senior Engineer",1999-04-08,9999-01-01,3.32,1
34440,Udo,Chaudhury,M,Staff,1997-03-21,9999-01-01,5.36,1
34441,Dmitry,Cmelik,F,Staff,1986-04-18,1992-09-04,6.38,1
34442,Isaac,Rosiles,F,Staff,1990-04-04,1996-04-02,6.0,1
34442,Isaac,Rosiles,F,"Senior Staff",1996-04-02,9999-01-01,6.33,2
34443,Guiseppe,Serre,F,"Assistant Engineer",1989-03-21,1996-03-21,7.0,1
34443,Guiseppe,Serre,F,Engineer,1996-03-21,9999-01-01,6.36,2
34444,Sailaja,Alpin,M,Engineer,1999-07-06,9999-01-01,3.07,1
34445,Yuichiro,Schnabel,F,Staff,1990-07-15,1997-07-15,7.0,1
34445,Yuichiro,Schnabel,F,"Senior Staff",1997-07-15,2000-07-22,3.02,2
34446,Chinhyun,Bauknecht,M,"Senior Engineer",1986-12-19,9999-01-01,15.62,1
34447,Almudena,Llado,F,Staff,1989-04-15,1996-04-15,7.0,1
34447,Almudena,Llado,F,"Senior Staff",1996-04-15,9999-01-01,6.29,2
34448,Miomir,Guenter,F,"Assistant Engineer",1992-05-13,2000-05-13,8.0,1
34448,Miomir,Guenter,F,Engineer,2000-05-13,9999-01-01,2.22,2
34449,Taizo,Peha,M,Staff,1988-05-20,1993-05-20,5.0,1
34449,Taizo,Peha,M,"Senior Staff",1993-05-20,2001-02-24,7.77,2
34450,Vitali,Penttonen,F,Staff,1999-08-10,9999-01-01,2.98,1
34451,Dzung,Androutsos,M,"Senior Engineer",1996-05-15,1997-02-23,0.78,1
34452,Naftaly,Foong,M,Engineer,1991-05-10,2000-05-09,9.0,1
34452,Naftaly,Foong,M,"Senior Engineer",2000-05-09,9999-01-01,2.23,2
34453,Yinlin,Antonakopoulos,M,Engineer,1998-02-22,2002-01-13,3.89,1
34454,Danai,Kugler,M,"Senior Engineer",1996-07-06,9999-01-01,6.07,1
34455,Hidde,Werthner,F,Staff,1996-01-15,9999-01-01,6.54,1
34456,Fumitake,Baby,F,"Senior Engineer",1995-02-25,9999-01-01,7.43,1
34457,Suebskul,Felcyn,M,Staff,1998-11-29,9999-01-01,3.67,1
34458,Willard,Heijenga,F,Staff,1996-11-16,9999-01-01,5.71,1
34459,Zhonghui,Swist,M,"Senior Engineer",1994-08-18,2000-07-05,5.88,1
34460,Ulises,Cairo,M,"Senior Engineer",1994-10-14,9999-01-01,7.8,1
34461,Subhash,Pulkowski,M,Engineer,1995-03-09,2002-03-09,7.0,1
34461,Subhash,Pulkowski,M,"Senior Engineer",2002-03-09,9999-01-01,0.4,2
34462,Jaana,Barriga,F,Engineer,1990-12-26,1999-12-26,9.0,1
34462,Jaana,Barriga,F,"Senior Engineer",1999-12-26,9999-01-01,2.6,2
34463,Tran,Karnin,M,Staff,1986-11-07,1994-11-07,8.0,1
34463,Tran,Karnin,M,"Senior Staff",1994-11-07,9999-01-01,7.73,2
34464,Chuanyi,Xiaoshan,M,"Senior Engineer",1989-07-22,1992-02-05,2.54,1
34465,Marek,Unni,F,"Senior Staff",1998-10-28,9999-01-01,3.76,1
34466,Rosli,Hofman,M,Engineer,1999-08-26,9999-01-01,2.93,1
34467,Harjit,Irland,M,Staff,1997-08-16,9999-01-01,4.96,1
34468,Gennady,Mikschl,F,Engineer,1988-07-07,1997-07-07,9.0,1
34468,Gennady,Mikschl,F,"Senior Engineer",1997-07-07,9999-01-01,5.07,2
34469,Akeel,Lampe,M,Engineer,1988-01-11,1994-01-10,6.0,1
34469,Akeel,Lampe,M,"Senior Engineer",1994-01-10,9999-01-01,8.56,2
34470,Heeju,Woycyznski,M,Engineer,1995-01-14,2002-01-14,7.0,1
34470,Heeju,Woycyznski,M,"Senior Engineer",2002-01-14,9999-01-01,0.54,2
34471,Odysseas,Demeyer,M,Staff,1996-06-03,1997-11-24,1.48,1
34472,Saddek,Tetzlaff,M,Staff,1997-10-02,9999-01-01,4.83,1
34473,Saeed,Kohling,M,Engineer,1994-08-10,9999-01-01,7.98,1
34474,Marl,Peng,M,Staff,1987-10-27,1994-10-27,7.0,1
34474,Marl,Peng,M,"Senior Staff",1994-10-27,9999-01-01,7.76,2
34475,Shawna,Snedden,F,Staff,1994-08-07,2000-11-24,6.3,1
34476,Kwangjo,Wiegley,F,Engineer,1986-07-28,1994-07-28,8.0,1
34476,Kwangjo,Wiegley,F,"Senior Engineer",1994-07-28,9999-01-01,8.01,2
34477,Nimmagadda,Morton,F,"Senior Staff",1997-06-23,9999-01-01,5.11,1
34478,Hinrich,Peral,F,"Senior Engineer",1992-02-24,9999-01-01,10.43,1
34479,Uri,Stemann,M,Engineer,1991-03-07,2000-03-06,9.0,1
34479,Uri,Stemann,M,"Senior Engineer",2000-03-06,9999-01-01,2.4,2
34480,Vatsa,Motley,M,Engineer,1999-08-19,9999-01-01,2.95,1
34481,Janalee,Zlotek,M,"Assistant Engineer",1987-03-18,1992-03-17,5.0,1
34481,Janalee,Zlotek,M,Engineer,1992-03-17,1997-03-17,5.0,2
34481,Janalee,Zlotek,M,"Senior Engineer",1997-03-17,9999-01-01,5.37,3
34482,Jouko,Lortz,M,Staff,1985-05-19,1994-05-19,9.0,1
34482,Jouko,Lortz,M,"Senior Staff",1994-05-19,9999-01-01,8.2,2
34483,Martien,Hasham,M,"Senior Engineer",2000-01-14,9999-01-01,2.55,1
34484,Sachin,Emmerich,F,"Senior Staff",1992-11-27,1998-03-08,5.28,1
34485,Shushma,Honiden,F,Engineer,1998-05-23,9999-01-01,4.19,1
34486,Fatemeh,Nergos,F,Staff,1988-12-07,1993-12-07,5.0,1
34486,Fatemeh,Nergos,F,"Senior Staff",1993-12-07,9999-01-01,8.65,2
34487,Roded,Zallocco,F,"Assistant Engineer",1996-08-26,9999-01-01,5.93,1
34488,Felicidad,Barinka,F,"Senior Engineer",1988-01-17,1989-09-27,1.69,1
34489,Yaghout,Krychniak,M,Staff,1988-10-26,1996-10-26,8.0,1
34489,Yaghout,Krychniak,M,"Senior Staff",1996-10-26,9999-01-01,5.76,2
34490,Lakshmi,Comyn,M,"Technique Leader",1994-12-03,9999-01-01,7.66,1
34491,Sudhanshu,Bugrara,M,"Senior Engineer",1990-07-08,2001-12-03,11.41,1
34492,Sachin,Plump,M,Staff,1998-04-22,9999-01-01,4.28,1
34493,Xinan,Olivero,M,Staff,1996-10-09,2001-10-09,5.0,1
34493,Xinan,Olivero,M,"Senior Staff",2001-10-09,9999-01-01,0.81,2
34494,Mari,Condotta,F,Staff,1985-06-02,1993-06-02,8.0,1
34494,Mari,Condotta,F,"Senior Staff",1993-06-02,9999-01-01,9.16,2
34495,Jagoda,Remmers,M,Engineer,1999-09-14,2001-01-15,1.34,1
34496,Raimond,Butterworth,F,Staff,1988-11-14,1993-11-14,5.0,1
34496,Raimond,Butterworth,F,"Senior Staff",1993-11-14,9999-01-01,8.71,2
34497,Mihalis,Botman,M,"Assistant Engineer",1990-02-26,1999-02-26,9.0,1
34497,Mihalis,Botman,M,Engineer,1999-02-26,9999-01-01,3.43,2
34498,Goncalo,Hammerschmidt,F,Engineer,1997-04-18,9999-01-01,5.29,1
34499,Mircea,DasSarma,F,"Technique Leader",1992-05-28,9999-01-01,10.18,1
34500,Fumiya,Ranst,F,Engineer,1985-07-31,1992-07-31,7.0,1
34500,Fumiya,Ranst,F,"Senior Engineer",1992-07-31,9999-01-01,10.0,2
34501,Geoffry,Plesums,F,"Senior Engineer",1998-11-14,2000-07-18,1.68,1
34502,Howell,Maierhofer,M,Staff,1990-08-27,1999-08-27,9.0,1
34502,Howell,Maierhofer,M,"Senior Staff",1999-08-27,9999-01-01,2.93,2
34503,Huican,Millington,M,Engineer,1996-01-05,2001-01-04,5.0,1
34503,Huican,Millington,M,"Senior Engineer",2001-01-04,9999-01-01,1.57,2
34504,Tadahiko,Fortenbacher,F,Staff,1998-10-02,9999-01-01,3.83,1
34505,Felicidad,Kumaresan,F,Staff,1994-09-06,2001-09-06,7.0,1
34505,Felicidad,Kumaresan,F,"Senior Staff",2001-09-06,9999-01-01,0.9,2
34506,Juyoung,Gischer,M,Engineer,1992-09-13,1999-09-14,7.0,1
34506,Juyoung,Gischer,M,"Senior Engineer",1999-09-14,9999-01-01,2.88,2
34507,Eishiro,Etalle,M,Staff,1987-09-29,1991-05-11,3.61,1
34508,Giri,Setiz,M,"Senior Engineer",1987-09-19,9999-01-01,14.87,1
34509,Jinxi,Rubsam,M,"Assistant Engineer",1990-07-31,1998-07-31,8.0,1
34509,Jinxi,Rubsam,M,Engineer,1998-07-31,9999-01-01,4.0,2
34510,Gad,Legleitner,M,"Assistant Engineer",1986-10-27,1993-10-27,7.0,1
34510,Gad,Legleitner,M,Engineer,1993-10-27,2000-10-27,7.0,2
34510,Gad,Legleitner,M,"Senior Engineer",2000-10-27,9999-01-01,1.76,3
34511,Toong,Ventosa,F,Engineer,1987-02-24,1991-08-12,4.46,1
34512,Kwan,Vidal,F,"Senior Engineer",1992-01-20,9999-01-01,10.53,1
34513,Foong,Halevi,M,Staff,1999-12-25,9999-01-01,2.6,1
34514,Heng,Schnabel,M,Staff,1988-04-13,1993-04-13,5.0,1
34514,Heng,Schnabel,M,"Senior Staff",1993-04-13,9999-01-01,9.3,2
34515,Chrisa,Versino,F,Staff,1999-06-09,9999-01-01,3.15,1
34516,Florina,Champarnaud,F,"Senior Engineer",1992-06-26,9999-01-01,10.1,1
34517,Tsuneo,Majewski,M,"Senior Engineer",1989-03-20,1990-07-19,1.33,1
34518,Stepehn,Zyda,F,"Senior Engineer",1988-09-16,9999-01-01,13.87,1
34519,Georg,Steenbeek,M,Staff,1990-02-17,1995-02-17,5.0,1
34519,Georg,Steenbeek,M,"Senior Staff",1995-02-17,9999-01-01,7.45,2
34520,Sibyl,Hinsberger,M,"Senior Staff",1987-05-21,1993-06-28,6.11,1
34521,Shaibal,Takkinen,M,Engineer,1990-02-22,1998-02-22,8.0,1
34521,Shaibal,Takkinen,M,"Senior Engineer",1998-02-22,9999-01-01,4.44,2
34522,Sibyl,Rijckaert,F,"Senior Engineer",1990-12-03,9999-01-01,11.66,1
34523,Tuval,Matheson,M,Engineer,1985-08-28,1990-08-28,5.0,1
34523,Tuval,Matheson,M,"Senior Engineer",1990-08-28,9999-01-01,11.93,2
34524,Ghassan,Jenevein,F,Engineer,1985-09-03,1991-09-03,6.0,1
34524,Ghassan,Jenevein,F,"Senior Engineer",1991-09-03,9999-01-01,10.91,2
34525,Youssef,Ossenbruggen,F,Engineer,1993-06-21,1999-06-21,6.0,1
34525,Youssef,Ossenbruggen,F,"Senior Engineer",1999-06-21,9999-01-01,3.11,2
34526,Mitsuyuki,Zykh,F,Staff,1989-04-05,1994-04-05,5.0,1
34526,Mitsuyuki,Zykh,F,"Senior Staff",1994-04-05,9999-01-01,8.32,2
34527,Rimon,Tsunoo,F,Engineer,1991-04-03,1996-04-02,5.0,1
34527,Rimon,Tsunoo,F,"Senior Engineer",1996-04-02,9999-01-01,6.33,2
34528,Chiranjit,Limongiello,M,Staff,1987-10-18,1994-10-18,7.0,1
34528,Chiranjit,Limongiello,M,"Senior Staff",1994-10-18,9999-01-01,7.79,2
34529,Marsal,Poupard,M,"Assistant Engineer",1991-11-17,1994-01-18,2.17,1
34530,Masami,Krohm,M,Engineer,1992-11-01,2000-11-01,8.0,1
34530,Masami,Krohm,M,"Senior Engineer",2000-11-01,9999-01-01,1.75,2
34531,Erez,Picaronny,M,Engineer,1986-12-22,1992-12-21,6.0,1
34531,Erez,Picaronny,M,"Senior Engineer",1992-12-21,9999-01-01,9.61,2
34532,Susanna,Tyugu,F,"Senior Staff",1993-12-03,9999-01-01,8.66,1
34533,Erzsebet,Shigei,M,"Senior Engineer",1991-01-21,9999-01-01,11.53,1
34534,Alois,Rabejac,M,Staff,1990-06-23,1999-04-24,8.84,1
34535,Gaetan,Milicic,M,"Senior Staff",1989-09-08,9999-01-01,12.9,1
34536,Danil,Narahari,M,"Senior Engineer",1987-06-07,9999-01-01,15.15,1
34537,Xinan,Parfitt,M,Engineer,1995-10-17,2001-10-16,6.0,1
34537,Xinan,Parfitt,M,"Senior Engineer",2001-10-16,9999-01-01,0.79,2
34538,Pranjal,Rossi,M,Engineer,1986-02-23,1993-02-23,7.0,1
34538,Pranjal,Rossi,M,"Senior Engineer",1993-02-23,9999-01-01,9.43,2
34539,Taiji,Oskamp,M,"Senior Staff",1998-09-14,2000-01-03,1.3,1
34540,Vasilis,Kranzdorf,M,Engineer,1991-11-11,1998-11-11,7.0,1
34540,Vasilis,Kranzdorf,M,"Senior Engineer",1998-11-11,9999-01-01,3.72,2
34541,Mohd,Cappelletti,F,Staff,1992-05-16,1999-05-17,7.0,1
34541,Mohd,Cappelletti,F,"Senior Staff",1999-05-17,9999-01-01,3.21,2
34542,Heather,Spell,M,Engineer,1992-12-13,2001-12-13,9.0,1
34542,Heather,Spell,M,"Senior Engineer",2001-12-13,9999-01-01,0.63,2
34543,Aris,Fordan,M,Engineer,1995-01-18,2002-01-18,7.0,1
34543,Aris,Fordan,M,"Senior Engineer",2002-01-18,9999-01-01,0.53,2
34544,Stafford,Kieras,F,"Technique Leader",1986-04-11,9999-01-01,16.31,1
34545,Mariangiola,Radivojevic,M,"Senior Engineer",1997-12-24,9999-01-01,4.6,1
34546,Toney,Anido,M,Staff,1986-07-16,1993-07-16,7.0,1
34546,Toney,Anido,M,"Senior Staff",1993-07-16,9999-01-01,9.04,2
34547,Jiong,Nilsson,M,Engineer,1989-06-22,1998-02-02,8.62,1
34548,Weiru,Kalefeld,M,Staff,1992-01-06,1999-01-06,7.0,1
34548,Weiru,Kalefeld,M,"Senior Staff",1999-01-06,9999-01-01,3.57,2
34549,Karoline,Matteis,F,Engineer,1987-04-07,1994-04-07,7.0,1
34549,Karoline,Matteis,F,"Senior Engineer",1994-04-07,9999-01-01,8.32,2
34550,Szabolcs,Borstler,M,Staff,1985-11-03,1993-11-03,8.0,1
34550,Szabolcs,Borstler,M,"Senior Staff",1993-11-03,9999-01-01,8.74,2
34551,Nahla,Frolund,M,Staff,1996-12-17,2001-12-17,5.0,1
34551,Nahla,Frolund,M,"Senior Staff",2001-12-17,9999-01-01,0.62,2
34552,Souichi,Llado,F,Staff,1988-04-03,1995-04-04,7.0,1
34552,Souichi,Llado,F,"Senior Staff",1995-04-04,9999-01-01,7.33,2
34553,Xiaocheng,Ertl,F,Staff,1985-11-11,1994-11-11,9.0,1
34553,Xiaocheng,Ertl,F,"Senior Staff",1994-11-11,9999-01-01,7.72,2
34554,LiMin,Constantine,M,Staff,1989-09-20,1997-09-20,8.0,1
34554,LiMin,Constantine,M,"Senior Staff",1997-09-20,9999-01-01,4.86,2
34555,Pranas,Plotkin,F,Engineer,1995-12-11,1999-08-12,3.67,1
34556,Shigehito,Huxford,M,Staff,1994-09-05,2001-09-05,7.0,1
34556,Shigehito,Huxford,M,"Senior Staff",2001-09-05,9999-01-01,0.9,2
34557,Junsik,Alvarado,M,Engineer,1995-08-09,2001-08-08,6.0,1
34557,Junsik,Alvarado,M,"Senior Engineer",2001-08-08,9999-01-01,0.98,2
34558,Zhonghui,Feinberg,F,Staff,1997-12-03,9999-01-01,4.66,1
34559,Denis,Hardjono,M,Engineer,1988-04-29,1995-04-30,7.0,1
34559,Denis,Hardjono,M,"Senior Engineer",1995-04-30,9999-01-01,7.26,2
34560,Weiye,Isaac,F,Staff,1991-11-14,1996-11-13,5.0,1
34560,Weiye,Isaac,F,"Senior Staff",1996-11-13,9999-01-01,5.71,2
34561,Bojan,Farrar,M,"Senior Staff",1995-12-07,9999-01-01,6.65,1
34562,Doohun,Muhlberg,M,Staff,1998-03-19,9999-01-01,4.37,1
34563,Jessie,Kitsuregawa,M,"Senior Staff",1987-04-04,1999-10-21,12.55,1
34564,Shao,Suomi,M,"Technique Leader",1988-09-15,9999-01-01,13.88,1
34565,Kaijung,Gadepally,F,Engineer,1996-05-06,9999-01-01,6.24,1
34566,Jahangir,Billingsley,F,Engineer,1989-03-16,1995-03-16,6.0,1
34566,Jahangir,Billingsley,F,"Senior Engineer",1995-03-16,9999-01-01,7.38,2
34567,Zhaofang,McClure,F,"Senior Engineer",1992-10-13,9999-01-01,9.8,1
34568,Mohammed,Frezza,M,Engineer,1986-02-04,1991-02-04,5.0,1
34568,Mohammed,Frezza,M,"Senior Engineer",1991-02-04,9999-01-01,11.49,2
34569,Gita,Gils,F,"Senior Engineer",1999-11-25,2001-08-18,1.73,1
34570,Chanjung,Aloisi,F,Staff,1989-10-02,1994-10-02,5.0,1
34570,Chanjung,Aloisi,F,"Senior Staff",1994-10-02,9999-01-01,7.83,2
34571,Snehasis,Shrader,M,Engineer,1991-08-05,1997-08-04,6.0,1
34571,Snehasis,Shrader,M,"Senior Engineer",1997-08-04,9999-01-01,4.99,2
34572,Arunachalam,Ramamoorthy,M,Staff,1987-12-15,1993-12-14,6.0,1
34572,Arunachalam,Ramamoorthy,M,"Senior Staff",1993-12-14,9999-01-01,8.63,2
34573,Hatsukazu,Kampfer,M,Engineer,1988-04-02,1996-04-02,8.0,1
34573,Hatsukazu,Kampfer,M,"Senior Engineer",1996-04-02,9999-01-01,6.33,2
34574,Sergi,Morrow,M,Staff,1996-02-12,1997-04-02,1.14,1
34575,Subir,Denos,F,"Assistant Engineer",1990-08-29,1998-08-29,8.0,1
34575,Subir,Denos,F,Engineer,1998-08-29,9999-01-01,3.92,2
34576,Niclas,Vigier,M,Engineer,1998-03-11,9999-01-01,4.39,1
34577,Mountaz,Veevers,M,Staff,1994-04-26,2001-04-26,7.0,1
34577,Mountaz,Veevers,M,"Senior Staff",2001-04-26,9999-01-01,1.26,2
34578,Jahangir,Baaz,M,"Technique Leader",1987-04-27,9999-01-01,15.26,1
34579,Aleksander,Terkki,M,Engineer,1990-12-16,1999-12-16,9.0,1
34579,Aleksander,Terkki,M,"Senior Engineer",1999-12-16,9999-01-01,2.63,2
34580,Sasan,Assaf,M,Engineer,1986-10-16,1993-10-16,7.0,1
34580,Sasan,Assaf,M,"Senior Engineer",1993-10-16,9999-01-01,8.79,2
34581,Alois,Lubachevsky,F,"Senior Staff",1989-06-02,9999-01-01,13.16,1
34582,Kwangsub,Brender,M,Engineer,1987-04-23,1987-07-21,0.24,1
34583,Xiaopeng,Ranft,M,"Assistant Engineer",1986-04-21,1992-04-20,6.0,1
34583,Xiaopeng,Ranft,M,Engineer,1992-04-20,1998-04-20,6.0,2
34583,Xiaopeng,Ranft,M,"Senior Engineer",1998-04-20,9999-01-01,4.28,3
34584,Uzi,Chartres,M,Staff,1988-10-01,1997-10-01,9.0,1
34584,Uzi,Chartres,M,"Senior Staff",1997-10-01,9999-01-01,4.83,2
34585,Mads,Broomell,M,"Senior Staff",1997-08-30,2000-12-05,3.27,1
34586,Qunsheng,Alvarado,F,"Senior Staff",1989-07-17,9999-01-01,13.04,1
34587,Duri,Perna,M,Engineer,1994-01-15,2001-01-15,7.0,1
34587,Duri,Perna,M,"Senior Engineer",2001-01-15,9999-01-01,1.54,2
34588,Aiichiro,Brodie,M,Staff,1991-12-02,1998-12-02,7.0,1
34588,Aiichiro,Brodie,M,"Senior Staff",1998-12-02,9999-01-01,3.66,2
34589,Shakhar,Schrooten,M,"Assistant Engineer",1996-05-11,9999-01-01,6.22,1
34590,Ranga,Glowinski,M,Staff,1985-07-28,1991-07-28,6.0,1
34590,Ranga,Glowinski,M,"Senior Staff",1991-07-28,9999-01-01,11.01,2
34591,Odysseas,Vitiello,M,Staff,1998-08-09,9999-01-01,3.98,1
34592,Kiyokazu,Munawer,M,"Senior Engineer",1993-01-09,9999-01-01,9.56,1
34593,Tse,Farrow,M,Staff,1992-07-30,2000-07-30,8.0,1
34593,Tse,Farrow,M,"Senior Staff",2000-07-30,9999-01-01,2.0,2
34594,Giordano,Rajcani,M,Engineer,1989-01-18,1997-01-18,8.0,1
34594,Giordano,Rajcani,M,"Senior Engineer",1997-01-18,1998-06-18,1.41,2
34595,Lansing,Greenaway,M,"Technique Leader",1995-10-08,9999-01-01,6.81,1
34596,Fox,Monkewich,M,Engineer,1991-06-16,1999-06-16,8.0,1
34596,Fox,Monkewich,M,"Senior Engineer",1999-06-16,9999-01-01,3.13,2
34597,Jouko,Bolotov,M,Staff,1987-03-22,1994-03-22,7.0,1
34597,Jouko,Bolotov,M,"Senior Staff",1994-03-22,9999-01-01,8.36,2
34598,Itzchak,Butterworth,M,Staff,1995-05-25,2002-05-25,7.0,1
34598,Itzchak,Butterworth,M,"Senior Staff",2002-05-25,9999-01-01,0.19,2
34599,Insup,Peltason,M,"Senior Engineer",1985-03-10,9999-01-01,17.39,1
34600,Godehard,Middleton,F,Staff,1996-05-29,2002-05-29,6.0,1
34600,Godehard,Middleton,F,"Senior Staff",2002-05-29,9999-01-01,0.18,2
34601,Marie,Macedo,M,Engineer,1989-08-21,1994-09-14,5.07,1
34602,Garnet,Flasterstein,F,"Senior Engineer",1994-12-20,9999-01-01,7.61,1
34603,Tzvetan,Stafford,M,"Senior Staff",1985-11-29,9999-01-01,16.67,1
34604,Arnd,Keohane,M,Staff,1995-12-16,9999-01-01,6.63,1
34605,Arunachalam,Middleton,M,"Senior Engineer",1997-05-28,9999-01-01,5.18,1
34606,Golgen,Waleschkowski,F,Engineer,1999-03-16,9999-01-01,3.38,1
34607,Shaw,Gimarc,M,Engineer,1999-06-25,9999-01-01,3.1,1
34608,Amabile,Terwilliger,M,Engineer,1995-08-27,9999-01-01,6.93,1
34609,Hailing,Hockney,F,"Senior Engineer",1987-11-04,1997-09-05,9.84,1
34610,Xinan,Ranum,M,Engineer,1994-08-26,9999-01-01,7.93,1
34611,Marl,Remmers,F,Staff,1992-11-20,1997-11-20,5.0,1
34611,Marl,Remmers,F,"Senior Staff",1997-11-20,9999-01-01,4.7,2
34612,Mayuri,Niizuma,M,Staff,1989-11-18,1994-11-18,5.0,1
34612,Mayuri,Niizuma,M,"Senior Staff",1994-11-18,9999-01-01,7.7,2
34613,Marko,Sifakis,M,Engineer,1999-09-11,9999-01-01,2.89,1
34614,Maik,Yurek,F,Engineer,1989-03-28,1995-03-28,6.0,1
34614,Maik,Yurek,F,"Senior Engineer",1995-03-28,9999-01-01,7.35,2
34615,Zita,Mukaidono,F,Engineer,1998-09-03,9999-01-01,3.91,1
34616,Radhika,Gini,M,"Senior Engineer",1996-02-11,2001-08-04,5.48,1
34617,Khue,Leslie,M,Engineer,1985-10-18,1994-10-18,9.0,1
34617,Khue,Leslie,M,"Senior Engineer",1994-10-18,9999-01-01,7.79,2
34618,Chanjung,Kaelbling,F,Engineer,1988-05-13,1996-05-13,8.0,1
34618,Chanjung,Kaelbling,F,"Senior Engineer",1996-05-13,9999-01-01,6.22,2
34619,Shaw,Borovoy,M,"Senior Engineer",1987-07-26,9999-01-01,15.02,1
34620,Spyrose,Roccetti,M,"Assistant Engineer",1995-08-27,9999-01-01,6.93,1
34621,Jasminko,Munch,M,Staff,1999-08-11,2000-12-10,1.33,1
34622,Richard,Peral,F,Staff,1990-09-07,1999-09-07,9.0,1
34622,Richard,Peral,F,"Senior Staff",1999-09-07,9999-01-01,2.9,2
34623,Qingxiang,Sabnani,M,Staff,1999-04-21,9999-01-01,3.28,1
34624,Maia,Borstler,M,"Senior Staff",1999-02-18,9999-01-01,3.45,1
34625,Rance,Riefers,M,Staff,1991-03-08,1997-03-07,6.0,1
34625,Rance,Riefers,M,"Senior Staff",1997-03-07,9999-01-01,5.4,2
